AreaType,AreaCodeName,2006-2010Persons_dsr,2006-2010Persons_lower95CI,2006-2010Persons_upper95CI,2007-2011Persons_dsr,2007-2011Persons_lower95CI,2007-2011Persons_upper95CI,2008-2012Persons_dsr,2008-2012Persons_lower95CI,2008-2012Persons_upper95CI,2009-2013Persons_dsr,2009-2013Persons_lower95CI,2009-2013Persons_upper95CI,2010-2014Persons_dsr,2010-2014Persons_lower95CI,2010-2014Persons_upper95CI,2011-2015Persons_dsr,2011-2015Persons_lower95CI,2011-2015Persons_upper95CI,2006-2010Males_dsr,2006-2010Males_lower95CI,2006-2010Males_upper95CI,2007-2011Males_dsr,2007-2011Males_lower95CI,2007-2011Males_upper95CI,2008-2012Males_dsr,2008-2012Males_lower95CI,2008-2012Males_upper95CI,2009-2013Males_dsr,2009-2013Males_lower95CI,2009-2013Males_upper95CI,2010-2014Males_dsr,2010-2014Males_lower95CI,2010-2014Males_upper95CI,2011-2015Males_dsr,2011-2015Males_lower95CI,2011-2015Males_upper95CI,2006-2010Females_dsr,2006-2010Females_lower95CI,2006-2010Females_upper95CI,2007-2011Females_dsr,2007-2011Females_lower95CI,2007-2011Females_upper95CI,2008-2012Females_dsr,2008-2012Females_lower95CI,2008-2012Females_upper95CI,2009-2013Females_dsr,2009-2013Females_lower95CI,2009-2013Females_upper95CI,2010-2014Females_dsr,2010-2014Females_lower95CI,2010-2014Females_upper95CI,2011-2015Females_dsr,2011-2015Females_lower95CI,2011-2015Females_upper95CI
MSOA,E02002429,73.3,46.1747,110.3841,58.3,34.3482,92.4299,69.1,43.1348,104.8521,63.9,39.385,97.914,66,41.2295,100.1071,80.4,52.8893,117.1043,91.7,49.2935,155.1127,81.9,41.7504,143.9413,97.6,54.2192,161.5762,78.5,41.5118,134.6719,95.6,54.3564,155.6667,120.8,73.516,186.946,56.6,25.7896,107.596,37.2,13.6052,81.0553,42.5,16.9463,87.816,48.3,20.7534,95.3394,36.5,13.3641,79.5022,41.6,16.7104,85.7383
MSOA,E02002430,160.4,113.1623,220.6029,146.1,100.9074,204.5105,132.3,89.9523,187.4727,139.2,96.1691,194.6092,144,100.3948,199.7567,117.8,78.9867,168.5851,218.3,140.5584,323.2173,192.9,120.1494,293.0719,182.1,112.7763,277.5533,181.6,113.3545,274.9012,199.8,127.4265,297.4726,169.7,103.0663,262.1527,106.4,56.3677,182.3812,102,52.6332,178.2843,84.1,40.2101,154.8549,96.8,49.6106,169.7196,89.9,45.5627,158.4123,69.4,32.3019,129.2059
MSOA,E02002431,150.7,103.667,211.2626,157.1,109.5204,217.7387,141.2,96.6396,198.5787,120.8,80.4554,173.5887,106.3,69.115,155.6511,108.6,71.1836,158.0114,204.6,128.8207,307.5118,224.6,146.0004,328.9157,183.1,114.2743,276.5686,154.8,93.0246,240.5118,139.7,82.6951,219.4446,148.6,88.916,231.4101,95.7,46.4209,173.3648,89.5,41.7105,166.5415,98.4,47.8081,178.1339,86.4,40.1248,161.0003,72.8,30.7527,144.6013,68.2,28.6911,135.6667
MSOA,E02002432,153.5,110.2655,207.9456,126.1,87.455,175.8617,110.7,74.8953,157.5484,87.7,56.4457,129.8797,64.6,38.7134,101.1349,57.9,33.5912,92.9018,239.2,161.4894,340.88,200.1,129.6075,294.6746,149.7,90.5061,232.5069,126.6,73.0097,203.7636,92.8,48.985,159.3394,78.8,39.1174,141.3405,77.6,38.562,139.1246,61,27.7086,116.1024,75.3,37.3832,135.0576,52.5,22.4805,103.7624,38.3,13.9181,83.6183,38.7,14.0414,84.5324
MSOA,E02002433,128,85.5471,184.0625,142.9,98.0967,201.0338,150.4,105.0044,208.6454,131.4,89.5551,185.9176,130.2,89.3035,183.2646,134.3,93.2028,187.2193,161.8,94.7701,257.3137,192.8,119.5521,293.6565,202.4,128.3657,302.9421,174,106.6863,267.3961,181.6,114.1639,273.7947,188.9,121.2862,280.1492,94.7,47.118,169.6901,93.8,46.6665,168.0833,100.4,51.6684,175.7026,90.7,45.0893,162.5834,79.6,37.9956,146.6704,77.9,37.137,143.6141
MSOA,E02002434,108.9,68.4024,164.266,100.3,62.1883,152.7769,117.4,75.9752,172.9767,114.3,73.395,169.504,91.9,56.2438,141.3721,78.9,45.8772,125.9556,122.8,63.9159,212.224,108.6,54.5371,192.1409,135.9,74.2452,226.8261,138,75.8547,229.6493,134,73.5654,223.1266,113.1,58.1934,196.4837,94.7,45.1231,174.6229,91.6,43.6619,168.8811,99.7,49.4883,178.8345,91.8,43.7317,169.2909,52.8,19.0188,115.5886,47.5,15.2061,111.2777
MSOA,E02002435,55.1,31.3445,89.6972,62.2,36.7362,98.4845,58.3,33.8507,93.5041,49.6,27.6474,81.9748,58.4,34.5089,92.4435,79,51.0031,116.7836,96.5,51.092,165.4586,97.5,51.7257,167.0149,93.8,49.581,160.953,75.7,37.405,136.0537,86.3,45.6327,148.0592,121.1,72.5554,189.6132,18.4,3.6634,54.0901,31,9.8959,72.6789,25.5,6.861,65.4765,25.1,6.806,64.3365,32.2,10.4169,75.2197,38.3,14.0305,83.4093
MSOA,E02002436,75.7,46.6458,116.012,69,41.3143,108.0741,79.5,49.6154,120.6487,93.2,60.671,136.8418,90.8,59.0814,133.3546,88.9,57.821,130.5964,116,65.6554,189.3214,117.9,66.6863,192.4872,138.6,82.8297,217.3112,152.5,93.7816,233.9703,141.2,85.6582,218.8979,145.3,89.369,222.9028,37.5,12.0878,87.6869,21.8,4.4335,63.8594,22.4,4.563,65.5989,36.1,11.632,84.4222,42.5,15.4908,92.7016,35.5,11.3961,83.1033
MSOA,E02002437,129.8,84.6624,189.7057,88.7,53.5974,137.404,86,52.0205,133.1457,59.7,33.1447,98.3749,53.3,28.479,90.4162,43.1,21.1174,77.745,151.9,84.6611,249.826,104.3,52.4461,184.4274,110.4,57.586,190.6058,83.4,40.5222,150.9762,78.3,36.8139,145.1797,46.7,16.5892,102.6664,109.1,54.4978,193.4742,73.4,31.6715,142.467,62.3,25.1213,125.7876,36.6,10.3464,88.4487,28,6.7723,73.5286,38.8,12.0267,91.675
MSOA,E02006852,81.9,52.2375,121.9314,83,53.191,123.2291,55.7,31.9534,89.8923,47.4,25.9971,78.9641,45.1,24.6798,75.215,38.7,20.74,65.5565,129,75.6999,204.2249,136.3,81.923,212.3685,92.1,49.1128,156.381,69.6,33.6314,126.2873,72.1,36.0767,127.7651,66.6,33.654,117.5099,38.7,14.0448,84.5261,32.8,10.4472,76.9449,20.7,4.2419,60.5595,26,6.8318,67.1115,19.5,3.7344,57.6824,12.1,1.2028,44.4898
MSOA,E02006861,118.8,67.1904,192.3407,95.3,49.0301,163.537,146.7,86.4473,229.6632,134.5,76.5711,215.5372,109.7,58.2374,183.8,103.5,53.3834,176.4893,161.5,74.918,292.9874,118.6,46.6661,231.9692,168.2,79.5959,300.6945,174.7,81.709,315.9204,128.9,54.3017,246.4683,118.2,46.568,233.6779,88.4,28.5891,206.5216,73.4,19.8417,188.2706,127.8,50.4455,259.8932,96.1,33.8062,206.5699,82.3,24.9181,188.9547,83.4,25.2483,191.4856
MSOA,E02006875,300.6,-50.5791,994.1494,64.5,11.7197,177.702,95.2,6.77,284.8626,78.3,-4.1752,231.5952,94.3,10.0276,243.746,97.5,11.5612,249.9011,379.1,-71.2313,1344.9601,65,6.5623,238.6945,109.9,7.8017,413.3672,109.7,-2.8308,331.9389,137,16.0391,361.828,141.4,18.1534,370.4764,78.4,1.8943,437.2417,66.2,-10.509,294.2023,56.2,-8.624,248.8766,3.6,-0.0052,20.5099,3.7,0.0904,20.6306,3.1,0.0044,17.6196
MSOA,E02006876,264.1,191.1932,355.4216,239.2,170.8595,325.5052,209.7,146.058,291.3567,197.7,136.372,276.9652,152.1,99.9326,221.7008,162.6,109.3523,232.5859,362.1,242.1111,519.8068,311.9,203.3327,456.7484,269.3,170.4384,403.5588,257.8,162.2941,388.3701,213.9,130.1279,331.0896,256.6,165.4086,379.6686,168.2,91.7261,282.5556,166.9,90.9838,280.4217,145.7,74.929,255.0592,129.8,64.3576,232.9385,82.1,32.6324,169.8243,55.9,17.8249,131.0952
Ward,Adel and Wharfedale,54.3,41.0962,70.3886,50.5,37.7874,66.105,49.3,36.7743,64.7062,52.4,39.4397,68.2488,52.6,39.5943,68.5042,42.9,31.3516,57.2931,79.4,56.5859,108.2959,75.3,53.1285,103.5569,68.7,47.7069,95.732,73.5,51.6195,101.4779,68.1,46.9882,95.3865,62.4,42.5081,88.3162,30.9,17.9532,49.5418,27.5,15.3607,45.4026,30.9,17.9763,49.5086,32.7,19.3375,51.7407,38.3,23.6675,58.6023,25.2,13.7349,42.3443
Ward,Alwoodley,64.2,49.2397,82.2523,63.2,48.3408,81.1577,54.9,41.1272,71.7739,55.7,41.8382,72.6512,47.9,35.1956,63.6599,45.4,33.1074,60.7207,100.8,73.8056,134.3639,87.4,62.4445,118.9156,78.7,55.1458,108.8181,75.8,52.8159,105.2901,63.3,42.7324,90.2116,61,40.8829,87.4409,31.1,17.6923,50.6269,41,25.2797,62.8115,33.2,19.2617,53.2694,37.3,22.3441,58.408,33.4,19.3693,53.6026,30.9,17.5532,50.3382
Ward,Ardsley and Robin Hood,86.3,67.0887,109.2284,72.5,55.1567,93.4924,75.9,58.286,97.0922,73.2,56.0917,93.8136,64,48.3333,83.0567,58.9,43.97,77.1917,111.3,80.7939,149.3207,97,69.0025,132.3572,104.7,75.8224,140.7796,102.7,74.3661,138.1004,96,68.9324,129.9936,87.3,61.8254,119.5655,62.6,40.339,92.6427,48.7,29.5338,75.5118,48.1,29.1748,74.5746,44.5,26.5583,69.822,33.1,18.2725,54.9669,31.9,17.2288,53.8386
Ward,Armley,177.9,148.9461,210.7755,172.5,143.7804,205.204,160.4,132.5634,192.2849,143.1,116.7379,173.5614,124.8,100.3853,153.2667,116.2,93.0222,143.2929,251.4,202.9473,307.7143,247.3,198.8481,303.7472,225.1,178.5734,279.7835,191.5,148.62,242.6132,155.7,117.8736,201.4854,144.4,109.009,187.3062,104,73.8127,142.3512,97.3,67.9754,134.9253,95.2,66.1346,132.6264,93.7,64.7188,131.1576,91.3,62.6445,128.4815,84.8,57.3613,120.7021
Ward,Beeston and Holbeck,142.5,116.0564,173.0982,145.8,118.8993,176.9052,143.5,116.8567,174.3292,149.3,121.9429,180.8896,140.2,113.8093,170.7807,120.5,96.0156,149.2228,202.9,158.2947,255.9418,196.4,152.4785,248.8197,205.9,160.9266,259.317,223.7,176.317,279.6699,197.8,153.4743,250.6365,167.2,126.3813,216.6864,83.2,55.813,119.196,95.6,65.8946,133.9936,80.6,53.6078,116.2454,75.4,49.3416,110.1667,83.1,55.6864,119.1309,74.2,48.5196,108.4623
Ward,Bramley and Stanningley,117,93.8828,144.0457,111.3,88.7082,137.8525,102.2,80.8135,127.4622,114.1,91.7206,140.2373,105.3,84.1837,130.049,110.3,88.7975,135.3712,169.1,128.8869,217.7743,159.8,120.6105,207.5517,151.3,113.7284,197.1616,162.4,124.15,208.5555,151.8,115.7123,195.4128,156.5,120.324,199.9631,69.3,46.2005,99.8047,67.9,44.9137,98.407,57.5,36.6532,85.811,68.7,45.7929,98.9507,60.7,39.4355,89.229,65.1,42.9767,94.4615
Ward,Burmantofts and Richmond Hill,180,149.6175,214.6325,185.3,154.2248,220.6863,194.1,161.9647,230.6222,173,142.5047,207.9503,158,128.9125,191.5651,169.4,138.7408,204.7094,251.2,201.1817,309.6674,263.1,211.4715,323.2971,270.9,217.8817,332.6671,232.7,183.272,291.0855,220.3,172.3831,277.148,231.8,181.7115,291.1577,104.6,73.0598,144.7969,103.1,71.5646,143.4234,113.4,79.9451,155.7732,110.4,77.2763,152.4816,92.1,62.0852,131.2048,104.5,71.7418,146.8393
Ward,Calverley and Farsley,95.1,75.3179,118.4671,90.9,71.6433,113.7203,95.3,75.5772,118.5728,78.3,60.6021,99.5334,71.6,54.9365,91.7075,78.1,60.7659,98.8143,131,97.8873,171.6467,128.8,96.2122,168.8023,131.7,98.7047,172.1246,109.4,79.582,146.6545,103.7,75.1293,139.4871,104.9,76.5072,140.2868,61.9,40.7064,90.1761,54.9,35.1111,81.7743,61.2,40.2541,89.1457,49.4,30.8996,74.8737,41.7,25.0273,65.2309,52.7,33.689,78.5179
Ward,Chapel Allerton,153.7,126.3049,185.1909,150.7,123.4858,182.0419,139.4,112.9884,170.0503,134.8,108.9867,164.7785,129,103.8032,158.331,118.9,94.8602,147.0251,221.5,174.4788,277.1014,228.1,179.8827,285.0553,209.8,162.9574,265.7061,193.7,148.882,247.4713,194.5,149.6874,248.1208,179.6,136.6441,231.3571,89.8,61.9915,125.6079,78.9,53.0823,112.6811,76.4,50.7368,110.2904,82.1,55.6215,116.5975,69.4,45.2529,101.6167,64,41.1039,94.718
Ward,City and Hunslet,212,176.9663,251.8163,182.3,149.9873,219.3547,173.9,142.1892,210.3973,167.7,136.2653,203.9736,146.9,117.53,181.1165,144.3,115.3817,177.9902,291,234.8068,356.2606,240.5,190.0115,299.9558,225.7,176.9362,283.3619,209.4,162.0588,265.6951,191.5,146.3825,245.5572,202,156.0973,256.5846,121.6,84.6123,169.0575,113.7,78.037,159.6218,111.5,75.6877,157.9677,117.4,80.1912,165.4916,93.1,60.1442,137.069,72.9,43.956,113.059
Ward,Cross Gates and Whinmoor,94.6,76.4252,115.7912,93.5,75.513,114.4722,93.2,75.2723,114.1031,89.7,72.2623,110.0658,90.8,73.3348,111.1638,87.8,70.7479,107.7155,136.3,104.5713,174.5864,136.4,104.8444,174.421,136.1,104.6297,174.0183,130,99.7256,166.5316,129.5,99.557,165.578,122.3,93.3745,157.3117,58.3,39.5963,82.7728,55.7,37.5696,79.5296,55.2,37.2047,78.8521,53.4,35.7335,76.7301,54.9,37.023,78.3965,56.2,38.1483,79.8197
Ward,Farnley and Wortley,122.8,101.0264,147.8444,117.2,96.0367,141.6049,102,82.3072,124.9424,101.4,81.9129,124.0845,97.2,78.3132,119.2213,98.2,79.1961,120.3398,163.5,127.8651,205.8748,148.8,115.2403,188.956,131.1,99.7376,169.0613,129.4,98.6451,166.568,139.4,107.5077,177.6635,143.4,110.9962,182.173,84.2,59.7875,115.2146,85.7,61.0923,116.8676,73.3,50.6578,102.5645,73,50.4423,102.1553,55.9,36.6621,81.5668,54.2,35.2268,79.6549
Ward,Garforth and Swillington,74.3,57.92,93.8493,68.2,52.6452,86.8881,71.6,55.8307,90.4205,76.1,59.8484,95.3807,70.8,55.2706,89.3111,71.7,56.1422,90.2003,101.9,74.6559,135.7744,98.4,71.8575,131.4807,106.5,79.1266,140.2369,114.4,86.0137,149.1129,112.4,84.5013,146.5165,109.8,82.2748,143.5229,48.7,31.0812,72.6272,40.8,24.7906,63.1957,39.6,24.0768,61.3156,41,25.2487,62.8545,32.9,18.9886,52.9307,37.2,22.541,57.7066
Ward,Gipton and Harehills,137.9,112.8278,166.7566,130.6,106.1332,158.8909,139,113.5725,168.3031,131.8,107.0767,160.3678,131.9,107.0577,160.6053,130.8,105.6085,159.9912,153,117.034,196.2108,152.9,116.7444,196.4003,165.6,127.4355,211.3265,154.3,117.2422,199.017,149.2,112.838,193.0774,164.2,125.0619,211.0931,120.3,87.3864,161.3212,105.5,74.7055,144.5036,110.1,78.5894,149.7816,108.1,77.1806,146.9311,112.8,80.7279,153.0788,94.3,64.6716,132.5941
Ward,Guiseley and Rawdon,79.2,61.4158,100.4798,73.6,56.5931,94.0617,69.7,53.4815,89.2415,69.7,53.7372,88.8782,58.9,44.596,76.2991,60.5,46.0566,78.0104,109,79.2831,146.037,107.3,78.0742,143.725,101.4,73.8052,135.7922,101.9,74.7736,135.5505,85.9,61.6832,116.3964,85,61.0658,115.1405,51.7,32.6442,77.7519,42.5,25.4806,66.5203,39.4,23.2195,62.4563,38.5,22.6856,61.0346,32.8,18.6411,53.4209,36.8,21.7172,58.2922
Ward,Harewood,57.7,43.1643,75.5429,57.1,42.7158,74.757,53.6,39.7341,70.7253,53.9,40.0705,70.9445,51.8,38.3652,68.3928,48.4,35.427,64.5302,81.7,57.4372,112.7241,81.2,57.0788,112.043,76.7,53.3159,106.8108,82.9,58.5728,113.9042,81,57.2091,111.3207,76.5,53.325,106.2349,34.9,19.9043,56.7395,34.2,19.5083,55.5968,31.7,17.7009,52.3454,26.9,14.2465,46.1161,25.1,12.7939,44.1161,22.4,10.9967,40.3717
Ward,Headingley,109.8,69.524,164.4967,119.6,77.0426,176.6962,127.6,83.0412,187.0495,124.3,80.7799,182.3638,120.5,77.9252,177.0044,112.1,70.9884,167.2564,129.5,69.9061,217.3867,124.3,66.3753,209.725,119.3,62.5414,204.1743,127.2,68.4822,213.7946,113.1,58.4645,194.7993,113.1,58.2118,195.1772,93.7,42.5247,178.4029,117,58.1815,209.6992,141,74.7946,241.5425,127.5,65.4386,223.4006,136.5,71.8728,233.1405,115.6,56.9015,206.3041
Ward,Horsforth,77.9,60.7587,98.3579,73.9,57.3035,93.785,69.3,53.2817,88.6002,78.1,61.1337,98.2993,67.3,51.6307,86.2079,59.5,44.8689,77.3594,92.1,65.6882,125.5526,83.5,58.6421,115.2851,76.3,52.7206,106.7759,88.3,62.9565,120.3996,80.1,55.9876,111.0378,70.7,48.2353,99.9681,65.6,44.4743,93.2418,65.3,44.2536,92.8381,62.8,42.2579,89.7995,68.4,46.9883,96.1824,55.2,36.2893,80.4303,49.1,31.3609,73.1905
Ward,Hyde Park and Woodhouse,182.7,142.0137,231.025,179.1,138.5263,227.3476,185.7,144.2192,234.8571,186.7,144.1504,237.2973,159.1,120.235,205.8601,149.3,111.3161,195.4252,219.1,159.7323,292.1199,218,158.198,291.554,235,171.7768,312.4588,228.5,164.1256,308.1787,206.4,145.3556,282.4815,185.9,128.16,258.8182,132.1,82.7571,199.5588,124.6,76.6129,190.6744,123.3,75.8275,188.2017,138,86.9561,206.8871,105.2,61.125,167.405,104,59.7313,167.0803
Ward,Killingbeck and Seacroft,192.6,162.9749,226.0074,168.8,141.2376,200.125,162.1,135.283,192.6222,135.9,111.5241,163.9553,131.6,107.5885,159.3077,124.1,101.1404,150.6481,237.4,190.3752,292.3211,196.4,154.4437,246.0659,192.5,151.5849,240.881,172.7,134.0995,218.7692,167.5,129.5571,212.9008,165.7,128.5013,210.1526,147.4,112.5707,189.5577,139.4,105.3669,180.8687,129.2,96.5158,169.3207,99,70.7188,134.7155,95.9,67.9051,131.4658,82.9,57.3733,115.7697
Ward,Kippax and Methley,101.9,81.0608,126.4163,89.4,70.2325,112.1401,88.5,69.7512,110.6939,76.2,59.1263,96.6296,69.1,53.1003,88.3779,69.3,53.399,88.4311,158.2,121.0601,203.016,129.6,96.6368,170.0631,111.3,81.41,148.4642,98.9,71.3227,133.5338,92.1,65.913,125.1708,83,58.638,114.0486,49.5,30.4832,75.8854,52,32.806,78.2409,67.6,45.7369,96.2067,54.6,35.4835,80.2472,46.9,29.6029,70.5476,56.3,36.9782,82.0788
Ward,Kirkstall,155.1,124.2479,191.195,141.8,112.3665,176.4613,131.2,103.1148,164.4101,135.9,106.9746,170.1036,136.4,107.8425,170.0633,114.8,88.7353,145.9878,215.5,164.2636,277.3261,199.4,150.6039,258.5578,182.8,136.7537,238.8098,186.1,138.8923,243.7239,189.5,143.0762,245.7817,156.8,114.4876,209.1717,91.5,60.0997,133.3938,80.1,50.5022,120.5643,75.7,46.6948,115.944,83.2,52.4862,125.1901,79.1,49.2772,120.1636,70.9,43.0575,109.8491
Ward,Middleton Park,163.2,137.4524,192.3431,154.7,129.5248,183.312,141.1,117.1563,168.465,135.4,112.1868,161.9593,131.3,108.4093,157.55,119.9,98.2194,144.8851,215.9,173.8278,264.9954,210.8,169.0738,259.617,201.2,160.6335,248.7888,201.5,161.4292,248.3804,186.3,147.6008,231.9183,170.8,134.1258,214.261,113,83.9656,148.784,101.4,73.7996,135.8838,83.6,58.7127,115.4227,70.7,48.1744,100.0474,78.4,54.6719,108.8446,70.8,48.4184,99.841
Ward,Moortown,100.2,79.0383,125.2502,92.8,72.413,117.1014,78.8,60.1011,101.4333,67.8,50.5269,89.0452,61.8,45.7194,81.6606,64.7,48.2928,84.8403,134.9,99.3099,178.9513,123.1,89.2694,165.3679,114,81.6926,154.685,102.2,71.6029,141.3236,100.2,70.485,138.0708,102.5,72.761,140.1668,70,46.7503,100.7031,66,43.4067,96.1435,46.9,28.1503,73.3623,36.7,20.4383,60.682,27,13.7697,47.4442,29.6,15.5503,50.9365
Ward,Morley North,88.3,70.5126,109.186,82.7,65.6665,102.7789,77.7,61.416,96.9554,73.8,58.0703,92.4615,69.2,54.1697,87.0944,68.6,53.6177,86.4589,120.7,91.1645,156.6885,106,78.6878,139.6615,103.9,77.1326,136.89,103.8,77.3462,136.3372,99.6,74.0409,131.1008,103.8,77.6674,135.8784,58.3,38.9403,83.866,61.5,41.7008,87.4062,53.4,35.3708,77.328,45.5,29.0892,67.7867,40.3,25.1711,61.1313,35.3,21.1714,55.2404
Ward,Morley South,122.5,97.4786,151.9365,125.3,100.1936,154.7255,121.8,97.3594,150.4451,106.5,84.0001,133.1056,103.6,81.7269,129.4643,114.4,91.6672,140.996,179.2,135.7612,231.9493,183.9,140.4836,236.2898,174,132.4551,224.2079,146.1,108.9031,191.6723,143.5,107.3066,187.7599,156.4,119.1003,201.4775,69.9,45.0283,103.466,69.9,45.0317,103.4614,71.8,46.7013,105.4731,68.1,43.9015,100.7574,64.6,41.2568,96.3012,73.1,48.4165,105.8594
Ward,Otley and Yeadon,91.5,73.5674,112.4618,100.4,81.6617,122.1293,99.1,80.7049,120.4158,78.4,62.2698,97.4142,73.6,58.1916,91.8201,71.2,56.2033,88.9524,115.7,87.184,150.5079,128.9,98.7794,165.2459,133.8,103.4567,170.2049,107.4,80.4538,140.4135,105,78.883,136.9378,102.4,76.9664,133.502,68.5,47.6402,95.3603,73.4,51.8755,100.8322,66.2,46.0251,92.1785,51.7,34.2872,74.8099,43.8,28.0031,65.2529,41.6,26.3013,62.5155
Ward,Pudsey,94.5,75.3898,116.9605,87.8,69.4176,109.5367,85.5,67.4959,106.8124,81.9,64.4377,102.617,82.3,64.8716,102.9537,74.8,58.3419,94.4426,131.5,99.2532,170.7922,124,92.6092,162.533,117.7,87.3723,155.0781,115.9,86.0449,152.6955,116.5,86.749,153.0925,109.2,80.8523,144.2112,60.2,39.9675,87.0521,55,35.8675,80.6687,56.3,37.0507,81.9821,51,32.9534,75.355,50.5,32.6174,74.6337,42.6,26.3132,65.1976
Ward,Rothwell,91.1,71.9471,113.7723,82,63.9862,103.4992,72.5,55.7651,92.6637,71.7,55.1617,91.6268,71.4,54.9321,91.242,69.3,53.09,88.8901,122.8,91.2944,161.6297,111.9,82.0893,148.9657,90.9,64.5367,124.393,88.8,63.0571,121.5048,93.6,67.0756,127.0968,85.3,59.9924,117.6601,61.4,40.4041,89.4124,54.1,34.6163,80.5598,55.3,35.7287,81.7128,55.4,35.8018,81.849,50.4,31.9172,75.6686,54.1,34.9795,79.9043
Ward,Roundhay,98.6,78.177,122.6503,96.7,76.5553,120.4464,81,62.7748,102.7792,81,62.8899,102.6141,70.1,53.2974,90.438,59.1,44.0234,77.6069,148.9,112.6954,192.7925,148.7,112.5238,192.5581,122.8,90.4191,162.7086,127.4,94.6129,167.5696,107.3,77.3881,144.6718,90,63.42,123.7683,53.1,33.4605,79.95,50.3,31.2953,76.4679,42.9,25.6008,67.3152,38.5,22.2178,61.9444,36.1,20.4515,58.8903,30.4,16.4313,51.2882
Ward,Temple Newsam,92.8,74.3975,114.3683,89.2,71.2782,110.2438,84.6,67.2087,105.1007,83.5,66.3256,103.7451,83.1,66.0148,103.2399,81.1,64.22,101.039,111.2,82.6893,146.3386,108.6,80.7104,142.9731,110.6,82.4368,145.2396,104,76.7643,137.7107,103.2,76.1422,136.6905,100,73.4914,132.8841,75.3,52.9782,103.8423,70.3,48.8936,97.8642,60,40.4275,85.7251,64.8,44.529,91.1023,64.7,44.4701,90.949,63.3,43.2363,89.44
Ward,Weetwood,88,67.1918,113.1472,70.5,52.0979,93.2277,61.3,44.2913,82.6047,51.5,36.2557,70.867,46,31.696,64.4187,50.5,35.5671,69.4714,146.5,107.5216,194.7452,118.7,84.152,162.4578,102.5,70.6979,143.4504,78.2,51.2748,113.9345,63.1,39.3866,95.5196,59.2,36.6211,90.2893,35.9,19.0454,61.4961,27.3,12.988,50.3724,24.3,10.9613,46.3776,27.4,13.2395,49.7173,30.2,15.1588,53.4424,42.4,24.2487,68.5356
Ward,Wetherby,61,46.8125,78.1197,56.8,43.1392,73.3887,53.4,40.3305,69.325,47.1,34.9567,62.0663,44,32.3134,58.4973,45.7,33.7722,60.4316,76.9,54.3787,105.6027,67.9,46.9027,95.0385,62.5,42.6269,88.3917,56,37.3584,80.6178,56.2,37.5008,80.8939,56.9,37.9486,81.9268,45.9,29.5797,67.9253,46.1,29.71,68.2194,44.7,28.813,66.1406,38.5,24.0034,58.4607,32.4,19.414,50.7277,34.8,21.3797,53.4203
Leeds Resident,Leeds,108.7,104.7692,112.7397,102.7,98.8917,106.6164,98.2,94.4926,102.0146,93.2,89.6121,96.8937,87.1,83.6563,90.648,83.9,80.5413,87.3618,149.1,142.5002,155.9238,140.6,134.2201,147.2018,134.7,128.4867,141.1331,127.7,121.689,133.9282,120.7,114.9113,126.7018,116,110.3687,121.8412,70.2,65.8181,74.7958,66.5,62.2494,70.9632,63.1,58.974,67.437,59.9,55.9057,64.1027,54.7,50.907,58.6993,52.6,48.8941,56.5108
Community Committee,Inner East,163.6,147.5671,180.8763,154.8,139.1728,171.6778,157.8,141.9556,174.9019,140.4,125.4576,156.5998,135.7,120.9326,151.74,136.5,121.5352,152.7629,203.7,178.6205,231.253,194.3,169.8019,221.2779,199.6,174.6371,227.0621,178,154.3245,204.2047,172.5,149.1412,198.392,181.1,156.9019,207.8769,121.2,101.9916,142.9322,113,94.3726,134.1804,114,95.2347,135.327,101.6,84.0059,121.7191,97.2,79.8111,117.1886,90.4,73.4531,110.0234
Community Committee,Inner North East,112.8,99.6681,127.1611,109.3,96.345,123.4915,95.9,83.7484,109.2984,91.1,79.3103,104.125,83.7,72.4814,96.1384,77.9,67.173,89.8275,162.4,139.5433,187.8719,160.9,138.0531,186.3833,143.6,121.9868,167.8723,136.5,115.535,160.0961,129.2,108.9554,152.0383,119.5,100.2287,141.3222,68.2,54.4734,84.3027,62.9,49.7258,78.4616,53.2,41.1078,67.7079,50.2,38.5206,64.2724,42.4,31.8029,55.3589,39.7,29.5659,52.1399
Community Committee,Inner North West,126.7,107.3962,148.4023,117.6,99.0281,138.5682,115.1,96.6935,135.8985,108.1,90.267,128.3205,94.5,78.1241,113.1762,90.9,74.9478,109.1316,177.7,145.4167,214.7648,162,131.3077,197.4408,157.3,126.9147,192.4842,141.5,112.6382,175.2082,121.4,95.2206,152.2291,110.4,85.8834,139.4536,74.7,54.3027,100.1843,71.4,51.4153,96.4984,72,52.0456,96.931,74.7,54.4219,99.8551,67.3,48.2769,91.0675,70.1,50.7433,94.1675
Community Committee,Inner South,173.2,156.0462,191.7041,162.6,145.9457,180.6122,153.2,137.0517,170.7009,150.3,134.3308,167.613,139.5,124.1494,156.1888,127.4,112.8136,143.3095,239.5,210.9722,270.7453,220.3,192.9714,250.3528,213.9,187.0771,243.4143,213.2,186.4939,242.5683,193,167.6455,221.0111,179.7,155.4324,206.5795,106.6,87.9522,127.997,104.1,85.6185,125.3446,90.6,73.3707,110.6094,84.8,68.1631,104.2142,84.1,67.5891,103.3672,72.7,57.4334,90.7145
