AreaType,AreaCodeName,01/07/2012_DASR,01/07/2012_lower95CI,01/07/2012_upper95CI,01/10/2012_DASR,01/10/2012_lower95CI,01/10/2012_upper95CI,01/01/2013_DASR,01/01/2013_lower95CI,01/01/2013_upper95CI,01/04/2013_DASR,01/04/2013_lower95CI,01/04/2013_upper95CI,01/07/2013_DASR,01/07/2013_lower95CI,01/07/2013_upper95CI,01/10/2013_DASR,01/10/2013_lower95CI,01/10/2013_upper95CI,01/01/2014_DASR,01/01/2014_lower95CI,01/01/2014_upper95CI,01/04/2014_DASR,01/04/2014_lower95CI,01/04/2014_upper95CI,01/07/2014_DASR,01/07/2014_lower95CI,01/07/2014_upper95CI,01/10/2014_DASR,01/10/2014_lower95CI,01/10/2014_upper95CI,01/01/2015_DASR,01/01/2015_lower95CI,01/01/2015_upper95CI,01/04/2015_DASR,01/04/2015_lower95CI,01/04/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/01/2016_DASR,01/01/2016_lower95CI,01/01/2016_upper95CI,01/04/2016_DASR,01/04/2016_lower95CI,01/04/2016_upper95CI,01/07/2016_DASR,01/07/2016_lower95CI,01/07/2016_upper95CI,01/10/2016_DASR,01/10/2016_lower95CI,01/10/2016_upper95CI
MSOA,E02002405,2135.9564,1788.9483,2530.1489,2080.8873,1738.7669,2470.2781,2001.6654,1666.7521,2383.8228,1986.0921,1653.0996,2366.2577,2059.529,1722.5691,2442.8582,1982.5827,1655.2049,2355.379,1982.0977,1656.1755,2353.0523,2007.7436,1680.2522,2380.1207,2015.5968,1686.9669,2389.2684,1978.2101,1653.3505,2347.9552,2016.6739,1686.7721,2391.9737,2055.9927,1724.2832,2432.6295,2042.4518,1712.728,2416.834,2137.877,1761.0399,2571.0538,1995.9611,1670.901,2365.3963,2022.482,1696.136,2392.857,2044.2687,1718.7967,2412.985,2103.4369,1774.1912,2475.626
MSOA,E02002406,1415.3437,1139.7879,1735.3635,1431.7898,1154.1523,1753.744,1490.4621,1213.2513,1810.3456,1469.3104,1188.2118,1794.5726,1555.8332,1266.2823,1889.5167,1551.2179,1265.3821,1880.1982,1541.4607,1259.7893,1865.4446,1572.0992,1282.4278,1905.0784,1622.2577,1332.5526,1954.095,1622.1342,1334.416,1951.509,1613.1393,1329.9592,1937.1379,1668.4614,1364.5302,2017.8325,1691.1455,1401.9985,2020.5723,1673.1708,1382.1738,2005.0443,1648.5784,1356.4351,1982.1079,1628.5542,1341.9528,1955.5846,1626.7176,1342.7174,1950.445,1642.9475,1355.4652,1970.4778
MSOA,E02002407,4324.6935,3706.6208,5014.502,4381.1669,3761.5269,5071.9039,4445.8785,3819.194,5144.2651,4480.6287,3852.2828,5180.4645,4517.7798,3886.0899,5221.1402,4486.9063,3858.648,5186.4457,4641.9778,4000.9749,5354.5253,4577.8044,3939.0474,5288.4374,4467.6724,3842.3296,5163.7694,4301.2222,3689.2216,4983.6434,4119.0659,3521.3422,4786.9827,4230.0286,3623.0057,4907.3013,4328.0098,3716.5536,5009.2292,4429.4673,3809.3213,5119.3951,4560.3355,3936.7546,5252.4193,4658.985,4027.1333,5359.7114,4829.3839,4180.1643,5548.4793,4923.4629,4269.0572,5647.436
MSOA,E02002408,2629.1952,2250.9664,3052.107,2711.5774,2329.1271,3138.288,2669.1478,2290.742,3091.6007,2699.487,2319.6767,3123.1259,2610.9366,2238.5384,3026.9378,2620.6465,2250.6087,3033.6322,2666.5962,2293.6017,3082.5098,2618.0476,2248.7189,3030.3669,2670.0472,2297.1308,3085.8737,2705.858,2331.7915,3122.4838,2717.7019,2343.0631,3134.8466,2622.2802,2255.5587,3031.3199,2618.1897,2252.7266,3025.7053,2771.7136,2389.9678,3196.7717,2811.445,2434.9873,3229.3664,2827.3892,2450.5754,3245.4901,2761.6415,2390.501,3173.7676,2749.5858,2379.641,3160.3842
MSOA,E02002409,2641.3645,2225.0165,3112.6188,2605.2142,2191.2589,3074.1703,2528.4568,2121.1052,2990.7663,2587.6201,2174.9776,3055.2968,2567.796,2156.9653,3033.6285,2539.5415,2130.1448,3004.172,2651.8761,2235.8053,3122.4134,2681.1568,2262.6257,3154.0794,2724.7277,2304.4202,3199.075,2777.8042,2353.0729,3256.5734,2808.742,2381.4823,3289.9883,2701.1251,2285.491,3169.824,2765.2958,2342.5411,3241.4678,2777.9293,2352.4004,3257.2261,2939.7827,2501.5417,3431.7666,3028.0849,2582.5087,3527.6111,3072.0251,2620.3313,3578.2382,3095.8406,2647.7505,3597.1876
MSOA,E02002410,2444.6654,2054.6939,2886.4511,2507.4728,2113.4962,2953.0236,2500.6999,2108.7761,2943.7422,2469.1454,2080.8688,2908.25,2459.7029,2073.0579,2896.9623,2482.6118,2098.0455,2916.6225,2446.8446,2065.0634,2878.0631,2545.1973,2154.7645,2985.3043,2577.1268,2185.9847,3017.5236,2665.6728,2267.301,3113.3781,2469.4242,2085.6531,2902.8903,2501.5271,2116.1698,2936.2562,2561.5122,2174.2653,2997.3585,2610.4307,2220.8089,3048.3025,2688.3891,2293.8668,3130.831,2629.7261,2238.8965,3068.7968,2661.4088,2270.1931,3100.2938,2759.9002,2362.6048,3204.5594
MSOA,E02002411,4191.0489,3544.5865,4919.4761,4217.6921,3572.9258,4943.3763,4252.014,3601.2905,4984.1288,4301.7588,3648.1999,5035.9881,4272.7498,3621.7401,5004.3793,4332.5367,3678.7153,5066.2808,4319.4451,3666.6237,5052.0669,4314.9966,3661.5698,5048.2978,4528.3545,3857.049,5279.4467,4577.4046,3904.0411,5330.0796,4583.6402,3910.7656,5335.5331,4852.5074,4166.2899,5616.3668,4895.9807,4203.2968,5667.4745,4922.6337,4230.47,5693.1121,4839.4563,4156.2968,5600.1259,5012.165,4307.6732,5796.1471,4811.032,4130.7921,5568.2374,4847.2125,4166.1314,5605.1423
MSOA,E02002412,2219.1587,1836.038,2657.7487,2211.9294,1827.8033,2651.9194,2259.2628,1874.2398,2699.0638,2323.4748,1932.728,2769.1099,2365.1199,1971.2554,2813.852,2461.9139,2057.7242,2921.281,2398.2908,2001.1597,2850.2931,2472.9503,2071.1356,2929.1876,2565.2392,2155.1769,3029.7851,2477.6025,2077.8881,2931.0362,2401.4353,2006.7551,2850.21,2460.8861,2062.8607,2912.6112,2491.6246,2092.9601,2943.4591,2559.4915,2144.0135,3029.7611,2584.1863,2175.347,3046.3505,2670.3531,2254.8126,3139.1324,2646.2835,2237.4214,3107.5288,2667.1326,2257.773,3128.5744
MSOA,E02002414,5375.5214,4672.9241,6153.3634,5270.5681,4575.0234,6041.3526,5316.9982,4616.7778,6092.7732,5423.9401,4716.2189,6207.2673,5504.205,4791.7697,6292.1921,5551.6953,4832.7821,6346.8472,5814.8608,5080.4703,6624.9493,5863.5746,5122.4393,6681.103,5944.0329,5199.6716,6764.2508,6045.0043,5291.6027,6874.5008,6062.7849,5310.9846,6890.1842,6002.6404,5260.7203,6818.8404,5889.275,5152.6917,6700.4197,5919.3584,5183.6168,6728.9222,5931.4048,5189.2293,6748.3758,6249.3928,5486.6865,7086.8492,6341.0835,5578.0715,7177.8054,6481.2759,5711.5982,7324.1278
MSOA,E02002415,3879.3629,3115.821,4759.2817,4066.4053,3288.4452,4960.1293,4161.821,3375.182,5062.8617,4000.6919,3213.4779,4905.0468,4035.2844,3245.7772,4940.1289,4047.1027,3265.4791,4942.3986,4008.709,3238.2266,4891.7496,4070.6309,3287.9404,4966.6416,3860.3815,3108.5031,4722.6006,3715.6562,2982.8482,4558.0241,3782.1136,3048.1493,4622.3433,3771.255,3042.6187,4604.0046,3930.4147,3175.6707,4790.7358,3911.7075,3142.4221,4789.973,3860.7973,3083.8325,4747.83,3691.6237,2937.1775,4554.818,3714.7767,2965.3294,4571.7782,3603.127,2879.004,4432.0905
MSOA,E02002416,2376.4456,2047.643,2742.3481,2423.9703,2094.1058,2790.5535,2404.9269,2076.6768,2769.8142,2355.6799,2032.5947,2715.0213,2429.9344,2102.3433,2793.6069,2437.0524,2108.9596,2801.1876,2514.5265,2181.132,2883.8947,2492.1847,2161.448,2858.6084,2559.9806,2225.4856,2929.9478,2554.4389,2221.255,2922.8702,2543.5593,2211.0626,2911.3164,2644.127,2289.7213,3037.0656,2531.2794,2197.6634,2900.5357,2534.9465,2201.7163,2903.6882,2648.1448,2307.7331,3023.9726,2628.0581,2288.7759,3002.8056,2593.4985,2259.8428,2961.9491,2598.0959,2264.4222,2966.4846
MSOA,E02002417,1604.5546,1267.6838,2002.4741,1572.589,1240.3179,1965.4912,1598.3204,1265.1615,1991.4464,1617.4696,1281.65,2013.331,1640.7755,1302.4509,2039.1904,1702.4439,1359.5649,2104.6775,1757.7167,1409.0988,2165.5781,1795.1054,1443.803,2205.3977,1815.4062,1463.3564,2225.8842,1829.5681,1478.4334,2238.3165,1842.101,1491.2944,2249.8268,1884.3501,1523.7917,2303.7365,1915.4147,1554.5066,2333.9313,1811.6806,1463.0813,2217.4775,1832.74,1481.973,2240.7374,1666.5905,1334.0328,2056.0074,1760.6596,1420.2912,2157.1936,1720.0261,1385.9918,2109.4987
MSOA,E02002418,2257.0756,1899.2451,2661.921,2244.817,1887.503,2649.2521,2240.1383,1884.6066,2642.3828,2333.6086,1969.8586,2744.293,2385.6973,2018.7121,2799.3735,2413.1907,2045.7562,2826.8945,2483.3211,2112.0585,2900.4096,2472.0339,2102.1175,2887.6101,2523.1895,2150.8906,2940.7087,2480.5119,2111.7964,2894.4442,2506.126,2134.8502,2922.7863,2552.9631,2175.5758,2976.3346,2494.9107,2126.6661,2907.8832,2508.6549,2140.1703,2921.6155,2546.9601,2176.8302,2961.3507,2566.3695,2195.0888,2981.9127,2557.9512,2188.4565,2971.4955,2667.9635,2292.8916,3086.4418
MSOA,E02002419,3471.1149,3009.3468,3983.089,3583.4993,3113.1869,4104.1798,3645.1806,3171.7393,4168.829,3688.0084,3208.1076,4218.9257,3723.4418,3240.0452,4257.9769,3739.5317,3258.6068,4270.8473,3808.0992,3324.0229,4342.1874,3846.4575,3359.439,4383.5606,4073.5125,3573.1138,4623.6863,4200.5088,3694.2491,4756.0771,4310.0671,3795.3073,4874.354,4284.9107,3772.525,4846.6946,4297.3826,3785.3118,4858.6228,4243.0724,3732.3453,4803.2382,4220.1126,3711.7364,4777.8006,4129.1908,3628.5215,4678.8267,4172.6845,3671.4834,4722.5014,4210.2588,3705.799,4763.4513
MSOA,E02002420,2803.3919,2398.6278,3256.5584,2853.4914,2445.7351,3309.419,2951.9219,2537.2065,3414.7707,2898.0196,2486.924,3357.3918,3078.8336,2653.2308,3552.9949,3143.309,2714.601,3620.126,3241.2611,2806.7579,3723.6212,3267.739,2828.744,3755.2128,3311.8292,2871.6655,3799.9727,3409.7834,2962.9516,3904.5879,3390.8153,2943.9833,3885.8611,3395.7911,2950.5974,3888.7816,3366.2712,2922.8809,3857.5039,3452.9826,3005.6131,3947.7944,3420.8749,2975.7761,3913.2905,3483.4589,3035.6883,3978.2584,3540.0955,3086.8711,4040.6956,3538.2204,3082.7928,4041.3671
MSOA,E02002421,5608.7052,4913.9948,6373.2738,5755.9057,5051.4804,6530.2507,5782.9563,5076.2438,6559.6658,5729.8968,5026.5058,6503.2547,5835.2495,5125.8874,6614.2793,5824.0177,5112.2043,6606.0346,5921.0541,5205.2083,6706.7662,5824.8319,5118.2841,6600.4818,5984.2394,5267.934,6769.6025,6168.2227,5443.6904,6961.2339,6157.6185,5434.7301,6948.6979,6238.8331,5509.6691,7036.2527,6304.4741,5573.3561,7103.5137,6360.095,5623.1637,7165.2317,6480.797,5738.8171,7290.4455,6673.1477,5917.5058,7496.6049,6610.1352,5862.7677,7424.4578,6688.1736,5938.7161,7504.1924
MSOA,E02002422,2140.4025,1780.0089,2551.851,2175.9865,1814.0734,2588.5256,2153.3792,1795.5331,2561.2825,2206.9144,1770.9811,2716.9295,2089.9797,1739.6498,2489.9387,2096.4658,1744.9022,2497.8334,2098.6001,1749.0846,2497.2122,2150.1949,1794.3084,2555.6584,2179.1861,1820.415,2587.5282,2277.5606,1911.9762,2692.2774,2090.7691,1741.275,2489.3568,2129.456,1779.6833,2527.5565,2199.7681,1843.9455,2603.784,2163.2291,1809.4316,2565.5177,2158.8886,1805.9065,2560.2501,2129.4535,1780.6047,2526.3076,2004.5453,1664.8833,2392.7409,2071.807,1727.352,2464.446
MSOA,E02002423,4063.5844,3495.9451,4696.1702,4170.724,3597.7306,4808.1934,4051.6125,3486.771,4681.0804,4086.8631,3518.6417,4719.9149,4197.1941,3627.3998,4830.4147,4256.717,3685.772,4890.3826,4370.4957,3791.213,5012.6009,4347.157,3769.7876,4987.3012,4708.9627,4106.248,5374.6795,4710.0402,4104.8207,5378.6739,4740.3117,4132.9853,5410.9725,4772.9722,4162.5584,5446.7443,4753.0001,4141.9458,5427.7775,4776.0783,4167.1677,5447.898,4824.1597,4216.6073,5493.7667,4909.1959,4303.5749,5575.5832,4893.4535,4289.3386,5558.1836,4996.5798,4384.5014,5669.5421
MSOA,E02002424,2523.8653,2147.9742,2946.306,2547.4769,2171.3312,2969.7506,2575.2786,2197.5956,2998.8358,2772.9638,2311.6638,3298.7926,2655.2558,2275.698,3079.6536,2732.4443,2344.4528,3165.7311,2755.7446,2365.561,3191.3463,2751.4295,2360.3359,3188.1805,2727.4333,2341.5062,3158.283,2658.4405,2279.3296,3082.2046,2726.6019,2342.5008,3155.413,2825.1929,2433.2954,3261.9294,2807.1918,2417.3135,3241.6781,2795.2322,2407.9587,3226.6911,2795.0115,2405.223,3229.5241,2774.9704,2385.4688,3209.4189,2833.2804,2442.2227,3268.7069,2695.9286,2317.59,3118.0518
MSOA,E02002425,1935.1022,1641.7548,2265.5156,1938.2032,1645.2461,2268.051,1983.5649,1689.8667,2313.3971,2069.0613,1758.3998,2418.5798,1979.1526,1687.124,2306.9936,2033.0678,1738.3885,2363.204,2108.6407,1809.8182,2442.5551,2166.6178,1865.431,2502.461,2166.7374,1866.9127,2500.8666,2237.7662,1932.8504,2576.9926,2243.958,1939.1242,2582.9999,2262.2172,1955.6622,2603.0802,2264.3289,1958.3546,2604.454,2301.825,1994.3453,2643.1711,2330.4692,2021.9675,2672.599,2344.0057,2035.2425,2686.2539,2398.0938,2086.2266,2743.2778,2396.6247,2086.5343,2739.6797
MSOA,E02002426,2165.7808,1826.645,2548.8317,2166.648,1820.3611,2558.101,2186.5229,1842.7379,2574.5091,2151.4753,1812.8395,2533.9615,2169.0004,1824.9473,2557.6053,2142.047,1799.4836,2529.2908,2172.4968,1834.2485,2554.0813,2173.2725,1836.6057,2552.773,2234.3933,1892.6783,2618.8493,2327.886,1981.044,2717.1258,2281.3004,1938.2675,2666.537,2281.55,1938.7269,2666.6886,2292.199,1950.0098,2676.352,2281.0239,1939.1649,2664.9421,2272.2486,1929.2021,2657.6383,2285.2856,1940.8172,2671.9973,2262.3507,1931.5564,2632.9474,2278.515,1949.0611,2647.245
MSOA,E02002427,2496.7809,2144.1025,2890.7533,2435.0069,2088.1857,2822.8006,2382.4544,2039.4043,2766.527,2238.8809,1907.482,2611.1852,2257.9939,1926.4697,2630.0434,2290.724,1955.7139,2666.4252,2355.3517,2016.1556,2735.1095,2327.5708,1992.2331,2703.0087,2447.3452,2104.0786,2830.4526,2582.6859,2230.1635,2974.8758,2680.3668,2321.3792,3078.8939,2652.7592,2294.2669,3051.0505,2565.8363,2215.3261,2955.6803,2602.2323,2249.3729,2994.4756,2578.7177,2227.0522,2969.8466,2536.1373,2188.6097,2922.8776,2603.233,2251.3515,2994.284,2652.7534,2297.512,3047.1217
MSOA,E02002428,3223.9543,2757.8451,3745.462,3293.7211,2823.1402,3819.4009,3334.4807,2864.1694,3859.0639,3466.2032,2989.7677,3996.1036,3465.3794,2985.8611,3999.1527,3379.7371,2906.4606,3907.1635,3505.3632,3027.5434,4036.3713,3652.9024,3161.9795,4197.4761,3664.9918,3176.2678,4206.8527,3684.8141,3195.9413,4226.5702,3780.9403,3288.0666,4326.2096,3670.9325,3183.1667,4211.4619,3711.0667,3219.6989,4255.1886,3672.2761,3184.384,4212.8124,3689.5875,3204.1446,4227.0189,3745.7655,3259.7941,4283.0236,3776.5594,3287.9319,4316.5069,3777.3193,3289.5567,4316.1891
MSOA,E02002429,2163.9156,1832.5604,2537.5755,2157.8933,1827.3174,2530.6744,2231.6709,1896.1574,2609.1498,2158.9966,1830.294,2529.3753,2157.8102,1831.8437,2524.8242,2087.7672,1769.5978,2446.4168,2102.4285,1784.1439,2460.93,2033.5604,1721.7614,2385.307,2120.1413,1803.0076,2476.8091,2184.2023,1863.2635,2544.3724,2212.7857,1889.6279,2575.195,2076.267,1764.0376,2427.6811,2124.435,1810.815,2476.64,2125.6679,1810.6217,2479.601,2135.5391,1820.738,2488.9453,2149.3943,1833.3741,2504.0446,2195.4339,1875.0926,2554.5619,2175.8792,1858.3607,2531.8426
MSOA,E02002430,5982.2488,5324.1684,6698.7751,6080.0249,5416.02,6802.5001,6248.6581,5570.8582,6985.6435,6226.4306,5546.256,6966.3981,6197.4825,5522.4308,6931.6773,6208.6898,5534.2348,6942.0382,6382.7831,5696.5723,7128.1301,6453.2487,5762.2513,7203.5065,6420.8415,5733.7896,7166.7208,6501.0822,5809.5554,7251.3502,6363.3541,5680.5207,7104.7478,6296.2544,5617.1632,7033.8682,6351.3404,5665.5269,7096.16,6311.9081,5627.0658,7055.8647,6249.7963,5566.384,6992.5879,6285.4104,5602.7968,7026.8501,6229.9933,5552.3646,6966.1137,6299.0956,5618.6969,7037.7521
MSOA,E02002431,3323.4228,2818.8915,3889.2356,3346.5449,2847.4256,3905.534,3453.4295,2942.9946,4024.3477,3163.0961,2527.9948,3907.4548,3170.9617,2679.8725,3723.0674,3130.1558,2644.7603,3676.0611,3175.4467,2690.7519,3719.774,3121.9009,2646.463,3655.6433,3171.4308,2688.4123,3713.6835,3195.624,2711.7409,3738.2807,3158.5506,2677.8984,3697.9574,3203.5172,2719.2624,3746.4052,3181.5987,2700.2842,3721.1905,3159.698,2683.8374,3692.6385,3195.7327,2721.4238,3726.2442,3171.6037,2703.0815,3695.4758,3324.2453,2843.6619,3860.2861,3287.9929,2816.3374,3813.7659
MSOA,E02002432,2901.5177,2322.6323,3579.9897,3043.7317,2452.085,3734.144,2898.6287,2325.7682,3568.8402,2807.7084,2247.5724,3463.614,2927.79,2356.032,3594.9936,2904.6941,2336.6839,3568.0834,2826.7854,2267.8646,3480.6884,2590.9925,2061.7857,3213.5795,2610.8457,2084.5492,3228.8239,2831.9247,2285.0668,3469.5423,2888.5368,2333.8896,3534.7086,2823.8844,2271.4395,3469.0947,2783.6271,2237.1458,3421.8723,2825.045,2276.5946,3464.5194,2839.0256,2287.4026,3482.1991,2838.8026,2290.2411,3477.8846,2925.7503,2368.8021,3573.0647,2945.1003,2389.1118,3590.3162
MSOA,E02002433,3426.2022,2948.6629,3958.534,3425.3382,2949.487,3955.6339,3501.7999,3022.3176,4035.2359,3892.9571,3221.7248,4662.2483,3533.9999,3053.669,4067.9422,3501.5932,3025.0484,4031.4705,3495.4249,3019.0867,4025.0724,3572.2053,3094.2083,4102.7123,3629.7472,3150.0384,4161.4799,3550.2194,3077.9427,4074.1091,3457.0415,2992.2486,3973.1622,3360.4468,2902.5589,3869.7182,3370.2075,2913.2394,3878.1794,3435.4453,2974.121,3947.7144,3377.0199,2920.4785,3884.381,3430.3044,2971.9928,3938.9635,3469.6311,3011.5011,3977.4447,3574.6382,3109.5787,4089.2578
MSOA,E02002434,2269.623,1859.381,2742.0882,2351.1802,1935.5311,2828.3917,2218.6398,1815.3605,2683.3859,2072.7074,1682.3289,2524.7402,2068.4192,1681.0977,2516.593,2069.8585,1685.1692,2514.3668,2155.1947,1762.9498,2606.933,2178.5349,1784.4083,2632.1517,2212.4782,1818.181,2665.4485,2220.6775,1829.4894,2669.0134,2224.7048,1835.0362,2671.0433,2180.4775,1796.6971,2620.3236,2151.5329,1770.0867,2589.2149,2039.6473,1668.6055,2466.6947,2007.5303,1640.1958,2430.853,2101.8514,1729.2988,2529.3286,2142.7438,1772.6123,2565.7626,2161.0295,1790.9297,2583.5592
MSOA,E02002435,1902.2405,1570.1936,2282.7954,1888.0415,1555.7225,2269.1294,1900.0441,1571.0566,2276.6633,1985.7367,1579.722,2462.9326,1858.1989,1522.8202,2242.7956,1826.5158,1495.5683,2206.2542,1817.4133,1488.1897,2195.3986,1798.4292,1469.7169,2176.2863,1785.0727,1470.311,2146.4542,1770.6183,1461.1606,2125.6987,1772.4551,1464.768,2125.2963,1856.1848,1542.4264,2214.7755,1900.2699,1583.3999,2261.6508,1873.6662,1560.3581,2231.1707,1898.8652,1582.0394,2260.1956,1928.932,1611.4364,2290.475,2048.487,1723.8708,2416.2338,2036.1895,1712.3545,2403.2145
MSOA,E02002436,2675.2563,2272.0883,3128.8518,2681.1422,2278.4162,3134.0723,2689.1238,2288.0578,3139.857,2733.6149,2320.6245,3198.4355,2715.9379,2302.406,3181.9014,2736.5215,2328.9544,3194.3956,2665.4376,2263.6113,3117.5236,2637.1738,2239.6665,3084.4006,2677.983,2278.0083,3127.4898,2676.8253,2277.8949,3124.9967,2664.7873,2267.1785,3111.474,2705.298,2307.3579,3151.5728,2791.4487,2386.0001,3245.5313,2763.4815,2358.2817,3217.5888,2748.2174,2344.7032,3200.5888,2725.8097,2327.0665,3172.681,2702.0412,2310.3787,3140.5394,2779.4132,2382.8654,3222.5292
MSOA,E02002437,1772.8982,1391.8533,2220.3216,1638.2099,1282.998,2057.3583,1729.3922,1358.3264,2165.9337,1790.6966,1400.5633,2251.5309,1710.7411,1345.428,2140.9379,1686.7638,1332.3978,2103.6588,1665.8052,1314.6553,2078.9166,1674.442,1321.3921,2089.7887,1668.3228,1316.4842,2082.2444,1637.2107,1291.673,2043.7196,1655.3149,1304.561,2067.5618,1755.44,1393.5691,2178.8067,1686.5438,1338.1869,2094.829,1642.5084,1304.496,2038.6695,1624.1564,1289.1608,2016.7818,1579.0008,1251.3152,1963.7697,1531.0567,1210.7291,1907.9071,1532.5134,1212.3489,1909.1719
MSOA,E02006852,0,0,0,0,0,0,0,0,0,0,0,0,934.989,730.9063,1177.3876,1009.1107,796.6818,1259.7758,1090.135,866.7226,1352.4661,1092.9971,871.0435,1353.1337,1094.5045,872.6591,1354.5144,1119.8311,895.8169,1381.914,1128.5377,900.3079,1396.0302,1161.4025,931.2653,1430.1839,1137.389,911.4554,1401.4872,1180.8121,949.6618,1450.3254,1257.2912,1016.5028,1537.148,1188.3384,955.1727,1460.4273,1213.1159,980.3375,1483.8739,1180.0605,952.3959,1445.08
MSOA,E02006861,0,0,0,0,0,0,0,0,0,0,0,0,1674.5341,1247.3053,2194.2071,1617.1472,1200.5646,2124.7462,1662.462,1238.0273,2178.7363,1715.8764,1278.7573,2247.5797,1752.8099,1310.2133,2291.176,1982.6088,1513.2925,2546.4617,1870.6013,1420.8078,2412.5526,1881.7865,1430.2723,2425.0216,1887.9996,1432.8847,2435.5669,2052.2537,1575.9859,2619.9673,2113.6238,1631.6901,2686.7084,2128.5637,1646.5926,2701.0234,2146.931,1657.0953,2730.1072,2266.8447,1765.9827,2859.1014
MSOA,E02006875,0,0,0,0,0,0,0,0,0,0,0,0,970.5958,257.6126,2234.9776,1080.7827,298.4567,2375.6516,946.1023,404.7818,1782.58,812.9876,308.1787,1626.7903,854.8154,333.4103,1695.3729,1019.9625,471.9462,1828.1548,1589.6491,335.9511,3415.5225,1790.0632,684.0853,3366.0177,2449.2462,1124.7344,4272.9946,2427.6202,1278.6412,3987.9879,2108.5575,1065.1936,3556.1992,2070.9084,1064.507,3467.2655,1933.8781,977.3967,3260.9724,1878.1954,947.7556,3191.3687
MSOA,E02006876,0,0,0,0,0,0,0,0,0,0,0,0,4911.9425,4243.5541,5654.534,4860.4417,4197.9227,5596.7087,4957.8549,4293.7776,5694.3197,5084.6356,4411.5522,5830.1634,5301.4036,4617.1615,6057.3398,5419.765,4726.8927,6184.5545,5360.9741,4670.0573,6124.2843,5180.3586,4501.2876,5931.7963,5411.7951,4721.974,6173.0499,5332.7345,4647.8647,6089.194,5477.7838,4784.7019,6241.9788,5561.6252,4848.556,6348.7079,5364.0546,4677.8344,6120.8451,5352.9972,4669.7272,6106.214
Ward,Adel and Wharfedale ward,0,0,0,0,0,0,0,0,0,0,0,0,916.0495,796.7674,1048.0432,940.0641,819.5171,1073.2418,927.4171,808.0381,1059.3644,920.7955,802.0689,1052.0518,896.5389,779.893,1025.6155,906.7318,789.5499,1036.3103,888.2117,771.8441,1017.0728,919.9625,801.4558,1050.9457,962.2,841.2126,1095.6013,961.1535,840.3045,1094.4021,982.4078,860.2728,1116.9336,1007.9529,883.6456,1144.7602,963.6276,843.087,1096.4801,979.3577,857.9588,1113.0453
Ward,Alwoodley ward,0,0,0,0,0,0,0,0,0,0,0,0,1298.5288,1154.9305,1454.8804,1335.9824,1190.4508,1494.2219,1337.1424,1192.0389,1494.8743,1334.8119,1190.6202,1491.5113,1315.8454,1172.7398,1471.447,1341.0319,1196.8985,1497.6066,1329.5525,1185.8323,1485.7395,1329.4379,1185.6676,1485.6999,1316.0393,1172.8213,1471.784,1312.3633,1169.5475,1467.6706,1310.1439,1167.5663,1465.1922,1357.6914,1195.9445,1535.032,1325.9924,1183.7648,1480.4768,1330.8078,1188.566,1485.268
Ward,Ardsley and Robin Hood ward,0,0,0,0,0,0,0,0,0,0,0,0,2114.8785,1891.8205,2356.6489,2102.7073,1883.2377,2340.3653,2082.4802,1864.9155,2318.0754,2083.2035,1866.25,2318.083,2092.1063,1875.8846,2326.0875,2088.9496,1874.5292,2320.8272,2104.6892,1889.3926,2337.4384,2121.187,1905.6238,2354.0998,2147.053,1930.3126,2381.115,2095.2007,1881.1962,2326.4785,2099.6128,1885.2729,2331.2284,2077.3769,1866.0956,2305.639,2060.6599,1852.2919,2285.6571,2081.5062,1872.8621,2306.6635
Ward,Armley ward,0,0,0,0,0,0,0,0,0,0,0,0,3034.796,2773.6341,3313.5458,3050.5887,2790.6583,3327.8341,3060.5914,2801.8671,3336.4003,3085.1,2825.9315,3361.2679,3086.6729,2827.3875,3362.9493,3158.0977,2896.5421,3436.5538,3146.8922,2884.5157,3426.3171,3167.6355,2904.0067,3448.378,3201.0853,2937.7421,3481.3202,3223.0145,2958.82,3504.0633,3271.2385,3005.3007,3553.9761,3275.2031,3009.5326,3557.627,3299.6369,3034.8849,3580.8822,3283.2639,3020.0543,3562.8425
Ward,Beeston and Holbeck ward,0,0,0,0,0,0,0,0,0,0,0,0,3720.9552,3425.0196,4035.3905,3763.6299,3467.1855,4078.4161,3830.7131,3532.3249,4147.3327,3864.2162,3563.6802,4183.0694,4021.3244,3714.8068,4346.107,4127.0332,3816.7775,4455.5059,4158.5638,3846.3637,4489.0392,4196.9732,3884.658,4527.4057,4166.3273,3855.2845,4495.4679,4165.4254,3854.6678,4494.2506,4132.8489,3823.8878,4459.7866,4164.1128,3853.7846,4492.4566,4149.8261,3844.2516,4472.9443,4152.5683,3846.6985,4475.9859
Ward,Bramley and Stanningley ward,0,0,0,0,0,0,0,0,0,0,0,0,3246.504,2980.0836,3530.1553,3249.3188,2983.0956,3532.7282,3312.9052,3044.557,3598.3573,3316.8959,3048.6021,3602.2748,3372.0043,3102.7271,3658.2027,3446.674,3174.8213,3735.3899,3541.2622,3266.0654,3833.2734,3540.3498,3265.0998,3832.4174,3517.6545,3243.8926,3808.157,3558.0333,3282.5924,3850.2069,3605.3123,3327.7442,3899.6329,3597.8318,3319.2886,3893.2684,3689.9926,3408.5218,3988.2624,3723.6046,3442.4652,4021.3534
