AreaType,AreaCodeName,2006-2010Persons_dsr,2006-2010Persons_lower95CI,2006-2010Persons_upper95CI,2007-2011Persons_dsr,2007-2011Persons_lower95CI,2007-2011Persons_upper95CI,2008-2012Persons_dsr,2008-2012Persons_lower95CI,2008-2012Persons_upper95CI,2009-2013Persons_dsr,2009-2013Persons_lower95CI,2009-2013Persons_upper95CI,2010-2014Persons_dsr,2010-2014Persons_lower95CI,2010-2014Persons_upper95CI,2011-2015Persons_dsr,2011-2015Persons_lower95CI,2011-2015Persons_upper95CI,2006-2010Males_dsr,2006-2010Males_lower95CI,2006-2010Males_upper95CI,2007-2011Males_dsr,2007-2011Males_lower95CI,2007-2011Males_upper95CI,2008-2012Males_dsr,2008-2012Males_lower95CI,2008-2012Males_upper95CI,2009-2013Males_dsr,2009-2013Males_lower95CI,2009-2013Males_upper95CI,2010-2014Males_dsr,2010-2014Males_lower95CI,2010-2014Males_upper95CI,2011-2015Males_dsr,2011-2015Males_lower95CI,2011-2015Males_upper95CI,2006-2010Females_dsr,2006-2010Females_lower95CI,2006-2010Females_upper95CI,2007-2011Females_dsr,2007-2011Females_lower95CI,2007-2011Females_upper95CI,2008-2012Females_dsr,2008-2012Females_lower95CI,2008-2012Females_upper95CI,2009-2013Females_dsr,2009-2013Females_lower95CI,2009-2013Females_upper95CI,2010-2014Females_dsr,2010-2014Females_lower95CI,2010-2014Females_upper95CI,2011-2015Females_dsr,2011-2015Females_lower95CI,2011-2015Females_upper95CI
Leeds Resident,Leeds,160.1,155.3329,164.9754,159.5,154.7525,164.3552,158.6,153.8843,163.4227,155.5,150.8614,160.2441,152.6,148.0288,157.2756,149.8,145.2997,154.4034,177.8,170.5797,185.2449,177.3,170.107,184.7165,176.8,169.6443,184.1774,171.5,164.5044,178.7141,169.9,162.9734,177.0428,167.2,160.3733,174.24,144.1,137.8274,150.5835,143.4,137.1566,149.8532,142,135.8067,148.4018,141.1,134.9664,147.4394,136.7,130.6913,142.9126,134,128.0899,140.1114
Community Committee,Inner East,224.7,205.7385,244.9222,227.7,208.4768,248.2013,224.7,205.5374,245.1479,209.4,190.8928,229.1942,208.1,189.4963,228.0115,202.2,183.7675,221.9514,246.4,218.4638,276.8748,254.5,225.8887,285.6836,249.5,221.0267,280.5701,233.9,206.2836,264.1215,238,209.8497,268.8057,238.1,209.6506,269.2542,202.9,177.7298,230.6068,201,175.7651,228.8124,200.4,175.1539,228.2305,185.4,161.141,212.2443,179.1,155.1093,205.7125,168.1,144.877,193.9433
Community Committee,Inner North East,140.7,126.0042,156.6229,137.6,123.0543,153.3755,132.9,118.6351,148.3903,134.7,120.3684,150.249,130.1,116.0536,145.3569,132.2,118.0684,147.5339,161.2,138.5394,186.4533,156.9,134.4028,182.0313,156.1,133.6509,181.1853,151.8,129.7935,176.4063,147.2,125.5843,171.4005,144.4,123.0178,168.3631,122.8,104.0297,143.9584,121.4,102.8098,142.3554,112.9,95.0918,133.048,119.6,101.2512,140.2833,114.9,96.984,135.1359,121.6,103.2368,142.2524
Community Committee,Inner North West,141.2,120.8754,163.8768,145.8,124.9665,169.024,148.8,127.8207,172.1662,145.7,125.0814,168.6645,147,126.5415,169.742,151.4,130.7736,174.2691,164.2,133.2153,200.0029,171.1,139.2332,207.8238,156.4,126.0867,191.5781,130.1,103.0034,161.8873,131.3,104.3567,162.822,146.8,118.107,180.073,119.5,93.6301,150.1236,120.4,94.2117,151.4346,142.5,113.9009,175.9591,163.3,132.5171,198.9445,165.4,134.8968,200.6225,159,129.5173,193.0672
Community Committee,Inner South,202.8,184.1709,222.7868,208.1,189.2143,228.3416,207.6,188.6927,227.8663,202,183.4111,221.9374,193.2,175.0492,212.6942,199.8,181.3839,219.5459,214.8,187.8184,244.5251,218.6,191.3929,248.543,219.3,192.0154,249.3223,210.4,183.8167,239.6862,208,181.6589,237.0195,212.3,185.7343,241.5196,191,165.7592,218.9711,197.9,172.1714,226.357,196.7,170.9466,225.1979,194.5,168.9277,222.8109,178.8,154.2887,206.0545,187.9,162.8133,215.7004
Community Committee,Inner West,209.3,190.2807,229.6911,204.8,185.9071,225.0763,199.3,180.6839,219.294,196,177.5884,215.7793,190.5,172.345,210.022,174.7,157.4775,193.2635,242,212.7065,274.1466,238.7,209.5198,270.7461,229.7,201.1559,261.0896,235.2,206.3372,266.8975,229.1,200.7582,260.243,207.4,180.9099,236.5958,180.2,155.811,207.3038,173.5,149.5134,200.2233,170.7,146.9292,197.1982,159.5,136.6211,185.0817,153.4,130.8895,178.636,142,120.4217,166.2863
Community Committee,Outer East,157.7,145.1908,170.9959,159.1,146.6282,172.3468,160.5,148.0465,173.7188,155.8,143.6349,168.7178,151,139.1005,163.6434,143,131.4819,155.2549,178.1,158.9316,198.9339,174.3,155.5201,194.7143,178.1,159.2329,198.5799,167.2,149.1156,186.8662,167.6,149.6163,187.1436,162.6,144.9676,181.7799,139.7,123.5833,157.3311,145.7,129.3195,163.5772,145.2,128.9322,162.9487,146.1,129.9012,163.7577,136.2,120.6517,153.1927,125.5,110.6722,141.7573
Community Committee,Outer North East,118.3,106.0973,131.517,115,103.0836,127.9115,117.5,105.519,130.465,115.8,103.973,128.5999,117.4,105.5778,130.1805,112.2,100.7136,124.6341,119,101.605,138.5078,115.9,98.9268,134.9414,117.4,100.3545,136.5029,122.6,105.183,142.0685,130.3,112.4678,150.1498,122,104.862,141.1329,117.7,100.9251,136.4567,114.6,98.1774,132.9745,117.9,101.3591,136.3607,109.8,94.0304,127.4495,105.6,90.2549,122.7972,103.2,88.1233,120.108
Community Committee,Outer North West,130.4,119.1488,142.4238,131.2,119.9614,143.2039,131.2,120.0322,143.123,130.2,119.1692,141.9736,133.5,122.3874,145.3471,132.4,121.4173,144.1058,138.7,122.0457,156.9798,137.7,121.1728,155.8403,145.9,129.0143,164.3693,147.4,130.5766,165.7776,153,135.9187,171.6224,154,137.0117,172.5023,123.3,108.2627,139.8363,126,110.8761,142.6061,118.2,103.643,134.2241,114.6,100.3725,130.2742,115.9,101.6862,131.54,112.6,98.7018,127.9019
Community Committee,Outer South,153.4,140.3148,167.369,151.1,138.2078,164.8631,154.7,141.7392,168.5199,152,139.3082,165.5307,143.1,130.926,156.0956,143.8,131.7277,156.6757,172.1,152.2959,193.7439,173.9,154.1231,195.4904,181.3,161.2375,203.1505,175.1,155.5915,196.3624,160.1,141.6919,180.2214,157.9,139.8173,177.6595,135.7,118.782,154.3382,129.5,113.1078,147.5857,129.9,113.5734,147.9017,130.8,114.6409,148.5875,127.3,111.508,144.6906,131,115.1417,148.4223
Community Committee,Outer West,161.1,146.1971,177.1033,157.2,142.5498,172.9398,149.5,135.2716,164.8106,153.6,139.2493,169.0206,153.5,139.2531,168.8014,152.8,138.6587,167.9842,185,162.0357,210.2837,181.8,159.1176,206.7836,170.7,148.8612,194.8162,166,144.6694,189.5656,161.2,140.2929,184.3189,163.2,142.2607,186.3281,139.6,120.6272,160.7019,135.6,116.9768,156.3362,130.7,112.4752,151.0279,142.6,123.5868,163.7019,147.1,127.9346,168.3179,144,125.1421,164.8876
CCG,NHS Leeds North CCG,140.1,131.4088,149.2119,137.1,128.5698,146.0442,134.7,126.3263,143.4799,134.8,126.4171,143.5895,131,122.8023,139.5979,130.4,122.2909,138.9025,148.6,135.8104,162.2597,146.8,134.1594,160.3015,147.5,134.9415,160.9034,150.1,137.4077,163.6394,144.3,131.9457,157.4896,142.3,130.1186,155.305,132.4,120.6919,144.9329,128.6,117.177,140.8312,123.2,112.1317,135.0611,120.8,109.8471,132.5446,119.1,108.3224,130.6558,119.8,109.0903,131.2725
CCG,NHS Leeds South and East CCG,181.6,172.9334,190.5869,182.3,173.6551,191.2622,181.5,172.9137,190.4005,173.5,165.1503,182.1608,167.9,159.711,176.3984,162.4,154.3914,170.7143,201.8,188.7425,215.5178,201.1,188.121,214.7334,200.8,187.8936,214.3543,186.4,174.0338,199.4078,186,173.6954,198.9411,181.5,169.4044,194.2255,162.7,151.3077,174.7206,165,153.5755,177.0471,163.9,152.5665,175.8503,161.9,150.6863,173.7248,151.1,140.2974,162.5113,144.9,134.3906,156.0105
CCG,NHS Leeds West CCG,154.2,146.8666,161.8018,152.9,145.6398,160.4254,151.1,143.9358,158.5257,151.9,144.7543,159.3043,150.1,143.0457,157.4094,147.1,140.1777,154.2729,174.6,163.3299,186.4342,174,162.8331,185.7218,171.3,160.316,182.8296,168.5,157.6786,179.8595,166.3,155.6264,177.5043,164.7,154.1878,175.7318,136.2,126.7078,146.2108,133.9,124.531,143.7833,132.8,123.5208,142.5879,136.9,127.5115,146.7928,135.5,126.2258,145.2714,131.2,122.146,140.7438
Deprivation,Deprived,219.5,206.6434,232.9399,218.2,205.3093,231.6802,218.9,205.9404,232.4523,214,201.1844,227.4078,212.3,199.5079,225.6858,207.6,194.9308,220.8631,243.5,224.335,263.8438,242.5,223.271,262.9198,245.8,226.3246,266.4784,237.7,218.5603,258.0403,236.8,217.6462,257.1563,235.2,216.0603,255.5456,196,178.981,214.1888,194.4,177.369,212.6128,193,176.0008,211.1826,191.3,174.3681,209.4156,188.7,171.8501,206.7383,180.9,164.4093,198.576
Deprivation,Not Deprived,146.6,141.547,151.7864,146.4,141.3724,151.5599,145.2,140.2187,150.3122,142.8,137.8983,147.8305,139.8,134.9816,144.7456,137.8,133.0532,142.6722,162.2,154.541,170.1376,162,154.3775,169.8986,161.1,153.5446,168.9283,156.7,149.3102,164.3582,155.2,147.8957,162.7691,152.6,145.4154,160.0452,132.7,126.0535,139.605,132.4,125.7868,139.2694,131,124.4516,137.8024,130.4,123.9145,137.1357,125.9,119.5687,132.4784,124.4,118.1496,130.8941
