Reference.Number,Number.of.Vehicles,Number.of.Casualties,Accident.Date,Time..24hr.,X1st.Road.Class,Road.Surface,Lighting.Conditions,Weather.Conditions,Casualty.Class,Casualty.Severity,Sex.of.Casualty,Age.of.Casualty,Type.of.Vehicle,Longitude,Latitude
11309,2,1,07/01/2009,1240,3,2,1,1,1,3,1,17,1,-1.544508546,53.78114091
19509,2,1,07/01/2009,750,3,2,1,1,1,3,1,41,1,-1.613370393,53.82308693
13009,2,1,09/01/2009,819,3,1,1,1,1,3,1,31,1,-1.523055017,53.8114821
24709,2,1,13/01/2009,1550,3,1,1,1,1,2,1,20,1,-1.561702113,53.81471234
25109,2,1,13/01/2009,2130,6,2,7,1,1,3,1,38,1,-1.56910032,53.81306736
29909,2,1,14/01/2009,845,3,2,4,2,1,3,1,26,1,-1.575250424,53.81915619
37009,2,1,14/01/2009,1753,3,2,4,2,1,2,1,37,1,-1.723178926,53.86791646
345809,2,1,14/01/2009,1300,3,1,1,1,1,3,1,43,1,-1.628202757,53.81210553
37309,2,1,15/01/2009,1335,6,2,1,1,1,3,1,75,1,-1.57750372,53.85791127
46809,2,1,20/01/2009,800,3,1,1,1,1,3,1,39,1,-1.58335082,53.78346618
80209,1,1,22/01/2009,1540,6,1,1,1,3,3,2,86,1,-1.462118607,53.80845614
54309,2,1,23/01/2009,730,6,2,7,9,1,3,1,44,1,-1.636450335,53.84183602
67609,2,1,23/01/2009,1325,4,1,1,1,1,3,1,45,1,-1.601841516,53.74918555
73309,2,1,28/01/2009,1000,6,2,1,1,1,3,2,28,1,-1.54907869,53.80076111
88909,2,1,28/01/2009,1720,3,2,4,7,1,3,1,25,1,-1.56590954,53.81614774
75209,2,1,29/01/2009,1735,6,2,4,1,1,3,1,19,1,-1.563572604,53.80716923
77809,2,1,29/01/2009,740,6,2,1,8,1,2,1,59,1,-1.643371509,53.80709132
77309,2,1,30/01/2009,1545,3,1,1,1,1,3,1,40,1,-1.529885214,53.78330456
79209,2,1,31/01/2009,1920,3,1,4,1,1,3,1,49,1,-1.651768013,53.83470005
116109,2,1,10/02/2009,1515,6,2,1,1,1,3,1,42,1,-1.589590656,53.82835584
118409,2,1,11/02/2009,1550,6,1,1,1,1,3,1,17,1,-1.509412082,53.78849859
143209,2,1,17/02/2009,1215,6,1,1,1,1,2,2,33,1,-1.56665432,53.82787977
149209,2,1,20/02/2009,2113,6,1,4,1,1,3,1,14,1,-1.487699324,53.80531439
161709,3,1,27/02/2009,1740,6,1,1,1,1,3,1,38,1,-1.541402551,53.79599532
168509,2,1,28/02/2009,845,3,1,1,1,1,3,1,36,1,-1.665493475,53.74823846
193109,2,1,03/03/2009,2000,6,2,4,2,1,3,2,24,1,-1.560864648,53.81491601
193209,2,1,03/03/2009,1939,3,2,4,4,1,3,1,46,1,-1.651844508,53.83463736
188609,2,1,08/03/2009,1200,6,1,1,1,1,3,1,8,1,-1.51885086,53.75683582
198009,2,1,12/03/2009,1603,3,1,1,1,1,3,1,41,1,-1.564715112,53.79508448
212409,2,1,15/03/2009,2130,4,1,4,1,1,3,1,20,1,-1.579972151,53.8208985
214309,2,1,16/03/2009,1630,6,1,1,1,1,3,1,65,1,-1.471735774,53.79600545
218309,2,1,16/03/2009,1535,6,1,1,1,1,2,1,38,1,-1.522766892,53.82615839
225209,2,1,18/03/2009,1135,3,1,1,1,1,3,2,65,1,-1.575235416,53.81913816
222909,2,2,19/03/2009,1650,6,1,1,1,1,3,1,19,1,-1.557497262,53.8000734
225009,2,1,20/03/2009,905,6,1,1,1,1,2,1,47,1,-1.533911655,53.81302575
228009,2,1,24/03/2009,1004,3,1,1,1,1,3,1,25,1,-1.544885359,53.77716961
237009,2,1,27/03/2009,830,6,1,1,1,1,3,1,29,1,-1.574849445,53.806239
253409,2,1,31/03/2009,1443,6,1,1,1,1,3,1,17,1,-1.550700978,53.79955381
253509,2,1,31/03/2009,1500,6,1,1,1,1,3,1,13,1,-1.577200119,53.83069466
258009,2,1,31/03/2009,1600,3,1,1,1,1,3,1,12,1,-1.571494998,53.76138568
259209,2,1,02/04/2009,900,3,1,1,1,1,3,2,24,1,-1.466231089,53.80868122
268109,2,1,03/04/2009,1715,6,1,1,1,1,3,2,9,1,-1.547588707,53.80800884
264309,2,1,04/04/2009,1640,4,1,1,1,1,2,2,12,1,-1.520721308,53.82036196
279109,3,1,04/04/2009,952,6,1,1,1,1,3,1,25,1,-1.56243666,53.78353554
269209,2,1,06/04/2009,1945,6,2,4,2,1,3,1,29,1,-1.563419743,53.80141634
274609,2,1,06/04/2009,1900,3,2,4,1,1,3,1,39,1,-1.547593928,53.80611239
301009,2,1,13/04/2009,1605,6,1,1,1,1,3,1,20,1,-1.452561294,53.79721378
288209,2,1,14/04/2009,1525,6,1,1,1,1,3,1,38,1,-1.575939116,53.78250545
296309,2,1,16/04/2009,230,6,2,4,1,1,3,1,25,1,-1.544974108,53.79983782
299309,2,1,16/04/2009,815,6,1,1,1,1,2,1,58,1,-1.567796962,53.83200038
308109,3,1,20/04/2009,1805,6,1,1,1,1,3,1,6,1,-1.477187548,53.75311114
308409,2,1,20/04/2009,1130,4,1,1,1,1,3,1,61,1,-1.604672609,53.81592214
317409,2,1,20/04/2009,1220,3,1,1,1,1,3,2,29,1,-1.565303604,53.81599275
315309,2,1,21/04/2009,1510,4,1,1,1,1,3,1,47,1,-1.373927374,53.77325335
322609,2,1,21/04/2009,1845,6,1,1,1,1,3,1,33,1,-1.568991081,53.81187156
316209,3,1,22/04/2009,1750,6,1,1,1,1,3,1,30,1,-1.558987067,53.79699599
316909,2,1,22/04/2009,1740,3,1,1,1,1,3,1,44,1,-1.576157504,53.81958183
324109,2,1,22/04/2009,2310,4,1,4,1,1,2,1,25,1,-1.570302801,53.82617618
329109,2,1,25/04/2009,1643,6,1,1,1,1,3,1,6,1,-1.521031576,53.81179761
379809,2,1,27/04/2009,1635,3,1,1,1,1,3,1,23,1,-1.526874448,53.78651944
342909,2,1,28/04/2009,1455,3,2,1,2,1,3,1,20,1,-1.575280802,53.81915629
346809,2,1,28/04/2009,1730,3,2,1,2,1,3,1,15,1,-1.495792667,53.80151976
362509,2,1,28/04/2009,748,3,1,1,9,2,3,2,51,1,-1.56096322,53.79675157
335609,2,1,29/04/2009,1830,3,1,1,1,1,3,2,23,1,-1.571168467,53.81727217
346309,2,1,01/05/2009,850,6,1,1,1,1,3,1,26,1,-1.574426012,53.80606673
345409,2,1,02/05/2009,1430,6,1,1,1,1,3,1,74,1,-1.440216706,53.81560035
358409,2,1,06/05/2009,1525,3,1,1,1,1,3,1,32,1,-1.575447265,53.73195469
379309,2,1,07/05/2009,1025,6,1,1,1,1,3,1,40,1,-1.509427828,53.84440418
372809,2,1,09/05/2009,1714,6,1,1,1,1,2,1,15,1,-1.549107652,53.79947593
374809,2,1,09/05/2009,240,6,1,7,1,1,3,1,20,1,-1.579105395,53.81795638
373109,2,1,11/05/2009,1500,3,1,1,1,1,3,1,12,1,-1.595559577,53.80013581
375909,2,1,11/05/2009,1805,6,1,1,1,1,3,1,47,1,-1.605143627,53.8563156
377709,2,1,12/05/2009,1730,6,1,1,1,1,3,1,17,1,-1.361540173,53.76764236
399809,2,1,14/05/2009,1525,3,1,1,1,1,3,1,27,1,-1.547404276,53.80398151
389909,2,1,17/05/2009,1505,6,2,1,1,1,3,1,16,1,-1.51683146,53.79139589
412009,2,1,18/05/2009,1900,4,1,1,1,1,3,1,59,1,-1.572677508,53.82421628
405209,2,1,20/05/2009,2023,6,1,1,1,1,3,1,9,1,-1.50295231,53.8162271
412509,2,1,21/05/2009,1730,4,1,1,1,1,3,1,40,1,-1.572540973,53.82419782
409709,2,1,24/05/2009,1230,3,1,1,1,1,3,1,43,1,-1.574390111,53.81861386
412809,2,1,24/05/2009,1545,3,1,1,1,1,3,1,20,1,-1.562700193,53.76401441
416009,2,1,25/05/2009,1323,6,1,1,1,1,2,1,10,1,-1.588520451,53.7607532
469809,3,1,28/05/2009,1350,3,1,1,1,1,2,1,18,1,-1.563411285,53.81539267
536709,1,1,28/05/2009,1545,6,1,1,1,3,3,2,18,1,-1.536022981,53.79648696
433709,1,2,02/06/2009,1030,6,1,1,1,3,3,1,32,1,-1.543552466,53.7993291
433709,1,2,02/06/2009,1030,6,1,1,1,1,3,1,26,1,-1.543552466,53.7993291
454709,2,1,02/06/2009,1740,3,1,1,1,1,2,1,32,1,-1.688646373,53.85728013
446609,2,1,03/06/2009,1206,6,1,1,1,1,3,1,33,1,-1.545037573,53.80098853
441009,2,1,04/06/2009,920,6,1,1,1,1,3,1,51,1,-1.559335418,53.82170533
446209,2,1,04/06/2009,1640,6,1,1,1,1,3,1,39,1,-1.548408842,53.79244465
572209,2,1,04/06/2009,740,3,1,1,1,1,3,1,39,1,-1.582192607,53.82673945
444609,2,1,05/06/2009,1305,6,1,1,1,1,3,1,11,1,-1.579638355,53.80719062
446509,2,1,05/06/2009,835,6,1,1,1,1,3,1,26,1,-1.583093354,53.84313664
452209,2,1,05/06/2009,1600,6,1,1,1,1,3,1,15,1,-1.465110832,53.80840659
466109,2,1,11/06/2009,1740,3,1,1,1,1,3,1,10,1,-1.627750741,53.81169967
468609,2,1,13/06/2009,1235,6,1,1,1,1,2,1,38,1,-1.68984456,53.82473794
472509,2,1,13/06/2009,1313,6,1,1,1,1,3,1,9,1,-1.650679876,53.75171057
476109,2,1,13/06/2009,1923,6,1,1,1,1,3,1,14,1,-1.508620028,53.81212493
476309,3,1,14/06/2009,1205,6,1,1,1,1,3,2,53,1,-1.508815255,53.85389298
481509,2,1,16/06/2009,1830,3,1,1,1,1,3,2,55,1,-1.576172421,53.81960884
482809,2,1,16/06/2009,700,6,1,1,1,1,3,1,66,1,-1.569731078,53.83601597
484609,2,1,16/06/2009,1900,6,1,1,1,1,3,1,40,1,-1.598485074,53.74494996
487109,2,1,16/06/2009,2040,6,1,1,1,1,3,1,19,1,-1.497621328,53.80096118
487309,2,1,17/06/2009,1545,3,1,1,1,1,3,1,18,1,-1.54874461,53.80501119
548709,2,1,18/06/2009,815,3,1,1,1,1,3,2,53,1,-1.594125099,53.81033236
487809,2,1,19/06/2009,2330,6,1,4,9,1,3,1,31,1,-1.544606224,53.81418132
494809,3,1,19/06/2009,1035,3,1,1,1,1,2,1,23,1,-1.580745274,53.80582831
495909,2,1,19/06/2009,1715,3,1,1,1,1,3,1,13,1,-1.715503859,53.898646
495209,2,1,20/06/2009,1150,6,2,1,2,1,3,1,22,1,-1.572127517,53.80661581
509809,2,1,23/06/2009,1915,6,1,1,1,1,3,1,14,1,-1.390972769,53.79171285
519309,2,1,23/06/2009,845,6,1,1,1,1,2,1,30,1,-1.531181357,53.81816525
517309,2,1,24/06/2009,1330,6,1,1,1,1,3,1,17,1,-1.432619084,53.779846
503309,1,2,25/06/2009,755,4,1,1,1,1,3,1,31,1,-1.654837478,53.79769643
503309,1,2,25/06/2009,755,4,1,1,1,3,3,1,14,1,-1.654837478,53.79769643
515409,2,2,26/06/2009,1150,3,1,1,1,1,3,2,46,1,-1.640270894,53.83404599
518809,2,1,28/06/2009,1700,6,1,1,1,1,3,1,10,1,-1.558993071,53.77035542
517009,2,1,29/06/2009,935,6,1,1,1,1,3,1,25,1,-1.544548806,53.80686485
523909,2,1,30/06/2009,945,3,2,1,2,1,3,1,45,1,-1.690882454,53.85918235
541809,2,1,01/07/2009,1300,6,1,1,1,1,3,1,29,1,-1.549152137,53.79957497
533109,2,1,02/07/2009,1815,6,1,1,1,1,3,1,22,1,-1.569657987,53.81051677
574709,2,1,02/07/2009,1605,3,1,1,1,1,3,1,45,1,-1.575265613,53.81915624
534409,2,1,03/07/2009,2340,6,1,4,1,1,3,1,26,1,-1.544902487,53.80084421
543109,2,1,06/07/2009,1430,3,1,1,1,1,3,1,30,1,-1.57279106,53.81752962
543709,2,1,06/07/2009,1000,3,1,1,1,1,3,1,46,1,-1.558913386,53.81270679
548009,2,1,07/07/2009,855,3,1,1,1,1,3,2,40,1,-1.694000047,53.85073272
552009,2,1,08/07/2009,1035,6,1,1,1,1,3,1,56,1,-1.524265897,53.83867563
585509,2,1,10/07/2009,1700,6,1,1,1,1,3,1,41,1,-1.469195318,53.80964711
551609,2,2,13/07/2009,1205,6,1,1,1,1,2,1,42,1,-1.595338493,53.75366682
558909,2,1,14/07/2009,705,3,1,1,1,1,2,1,38,1,-1.628841529,53.82920264
560109,2,1,14/07/2009,713,3,1,1,1,1,3,2,30,1,-1.570175013,53.78816539
563909,2,1,14/07/2009,905,3,1,1,1,1,3,1,30,1,-1.574593178,53.77602929
564109,2,1,14/07/2009,1308,3,1,1,1,1,3,1,41,1,-1.516871381,53.81699399
587209,2,1,15/07/2009,1630,3,1,1,1,1,3,1,37,1,-1.575133655,53.79764746
577709,2,1,16/07/2009,740,3,1,1,1,1,3,1,31,1,-1.600842874,53.81456127
584709,2,1,17/07/2009,810,4,2,1,2,1,3,1,25,1,-1.375609832,53.93378839
588609,2,1,18/07/2009,2225,6,1,7,1,1,3,1,18,1,-1.537678077,53.7964574
583009,2,1,20/07/2009,1930,6,1,1,1,1,3,1,11,1,-1.665477246,53.7999376
590209,2,1,20/07/2009,1025,4,1,1,1,1,3,1,35,1,-1.531949163,53.82423516
597709,2,1,20/07/2009,704,3,2,1,1,1,3,1,34,1,-1.650039553,53.83424563
589909,2,1,22/07/2009,1630,6,1,1,1,1,3,1,11,1,-1.536319802,53.72683934
608409,2,1,22/07/2009,1855,6,1,1,1,1,2,1,35,1,-1.538749844,53.74854606
596009,2,1,24/07/2009,1415,6,1,1,1,1,3,2,12,1,-1.640573338,53.83776791
599509,3,1,26/07/2009,1820,6,2,1,2,1,3,1,10,1,-1.450911026,53.80267998
619409,2,1,27/07/2009,1420,6,1,1,1,1,3,1,67,1,-1.552533098,53.86278216
621509,2,1,27/07/2009,725,3,1,1,1,1,3,2,45,1,-1.393966965,53.78618234
619509,2,1,28/07/2009,1030,3,1,1,1,1,1,2,27,1,-1.614682301,53.80426131
627809,4,3,28/07/2009,1950,6,2,1,2,1,3,2,43,1,-1.694454362,53.87185543
617009,2,1,31/07/2009,1330,3,1,1,1,1,3,1,23,1,-1.591372987,53.85441801
622009,2,1,31/07/2009,1620,4,1,1,1,1,3,1,18,1,-1.539036251,53.82490073
623509,3,1,31/07/2009,1250,6,1,1,1,1,3,1,16,1,-1.447316727,53.80235788
627509,2,1,02/08/2009,2000,3,1,1,1,1,3,1,34,1,-1.515066222,53.81811021
635309,2,1,03/08/2009,755,4,1,1,1,1,3,1,48,1,-1.53210047,53.82428967
638809,2,1,05/08/2009,2030,6,1,1,1,1,3,1,42,1,-1.504191778,53.83990665
641209,2,1,06/08/2009,1150,6,1,1,1,1,3,1,12,1,-1.6048264,53.80440902
659609,2,1,08/08/2009,1845,4,1,1,1,1,3,1,35,1,-1.604308099,53.81592094
649009,2,1,11/08/2009,1715,4,1,1,1,1,3,1,22,1,-1.578769847,53.82415692
656709,2,1,12/08/2009,1316,3,1,1,1,1,3,1,46,1,-1.59367331,53.83664765
660509,1,1,12/08/2009,1220,6,1,1,1,1,2,2,54,1,-1.345979148,53.89322091
667109,2,1,12/08/2009,1810,6,1,1,1,1,3,1,12,1,-1.610950606,53.81207782
657809,2,1,13/08/2009,1600,3,1,1,1,1,2,1,66,1,-1.576998418,53.82054651
658109,2,1,13/08/2009,1630,6,1,1,1,1,3,1,12,1,-1.673917885,53.84899913
686909,2,1,13/08/2009,1610,3,1,1,1,1,3,1,8,1,-1.54364654,53.83542531
656109,2,1,15/08/2009,720,3,1,1,1,1,2,1,41,1,-1.492741408,53.76370302
667209,2,1,18/08/2009,846,3,1,1,1,1,3,1,38,1,-1.519866733,53.77815067
676609,2,1,18/08/2009,2030,6,1,7,1,1,3,1,8,1,-1.585012464,53.79656751
672409,2,1,19/08/2009,1710,6,1,1,1,1,3,1,25,1,-1.563302482,53.80101145
676809,2,1,20/08/2009,1435,6,1,1,1,1,3,1,11,1,-1.613478244,53.81301175
677509,2,1,22/08/2009,1718,6,1,1,1,1,3,1,18,1,-1.524650593,53.79662221
677809,2,1,22/08/2009,1124,4,1,1,1,1,3,1,35,1,-1.565151629,53.82921354
693409,2,1,25/08/2009,1545,3,1,1,1,1,3,1,15,1,-1.513324749,53.81765376
716509,2,1,01/09/2009,1755,6,1,1,1,1,3,1,22,1,-1.519879927,53.80093546
717309,2,1,01/09/2009,1800,6,1,1,1,1,2,1,32,1,-1.527191143,53.75562863
746609,2,1,01/09/2009,1650,6,2,1,2,1,3,1,32,1,-1.58368722,53.80008622
717109,1,1,02/09/2009,1505,3,2,1,2,1,3,1,29,1,-1.563332254,53.787907
754309,2,1,02/09/2009,1300,3,2,1,2,1,3,1,49,1,-1.472093354,53.75662116
758509,2,1,02/09/2009,755,6,1,1,1,1,3,1,40,1,-1.549394888,53.79817374
722809,2,1,04/09/2009,1745,3,1,1,1,1,2,1,54,1,-1.562367082,53.81502935
728909,2,2,04/09/2009,1800,6,1,1,1,1,3,1,15,1,-1.524915446,53.81349381
728909,2,2,04/09/2009,1800,6,1,1,1,2,3,2,16,1,-1.524915446,53.81349381
721109,2,1,05/09/2009,1820,6,1,1,1,1,3,1,39,1,-1.642211425,53.80779792
721509,2,1,05/09/2009,1510,3,1,1,1,1,2,1,25,1,-1.409191055,53.7807216
727609,2,1,06/09/2009,2025,3,1,4,1,1,3,1,62,1,-1.689735808,53.85798401
723609,2,1,07/09/2009,1804,6,1,1,1,1,3,1,25,1,-1.566274784,53.81019001
723809,2,1,07/09/2009,930,6,1,1,1,1,3,1,35,1,-1.558963899,53.80210111
738609,3,1,09/09/2009,1950,6,1,1,1,1,3,1,12,1,-1.477462596,53.81405158
772209,2,1,09/09/2009,1915,3,1,1,1,1,3,1,44,1,-1.318117198,53.89698472
737309,2,1,10/09/2009,844,3,1,1,1,1,3,1,44,1,-1.520480065,53.81354807
772309,2,1,10/09/2009,1215,4,1,1,1,1,3,2,63,1,-1.383836732,53.93158388
785209,2,1,11/09/2009,1210,3,1,1,1,1,3,1,29,1,-1.648278441,53.81772959
781209,2,1,12/09/2009,1727,3,1,1,1,1,2,1,27,1,-1.581384161,53.82554123
750509,2,1,13/09/2009,930,3,1,1,1,1,3,1,65,1,-1.362152639,53.80631259
764009,2,1,14/09/2009,1835,3,1,1,1,1,3,2,27,1,-1.525415868,53.81087128
777109,2,1,15/09/2009,1140,6,1,1,1,1,3,1,22,1,-1.641260971,53.80350781
762009,2,1,16/09/2009,725,6,1,1,1,1,3,1,38,1,-1.300291109,53.76235716
765209,2,1,17/09/2009,905,3,1,1,1,1,3,1,23,1,-1.515799309,53.81776264
767109,2,1,17/09/2009,1950,3,1,4,1,1,2,1,26,1,-1.536172138,53.80774056
763809,2,1,18/09/2009,1450,6,1,1,1,1,3,1,35,1,-1.532538403,53.79721046
768409,2,1,20/09/2009,1500,6,1,1,1,1,3,1,12,1,-1.491269262,53.80518577
785809,2,1,25/09/2009,1,6,1,7,1,1,3,1,38,1,-1.544912602,53.7999095
787909,2,1,26/09/2009,2230,3,1,4,1,1,2,1,45,1,-1.55694131,53.84274638
802309,2,1,27/09/2009,950,6,2,1,2,1,3,1,44,1,-1.537671412,53.73350477
794809,2,1,28/09/2009,1735,3,1,1,1,1,3,1,50,1,-1.562473114,53.8150567
799109,2,1,29/09/2009,730,6,1,1,1,1,3,2,39,1,-1.572268606,53.79722383
840509,2,1,29/09/2009,1736,3,1,1,1,1,3,1,22,1,-1.535274432,53.80927404
845109,2,1,30/09/2009,1445,3,1,1,1,1,3,1,19,1,-1.573940278,53.81803703
800109,2,1,01/10/2009,915,6,1,1,1,1,3,1,34,1,-1.554648928,53.79663843
811009,2,1,01/10/2009,1827,6,1,4,1,1,3,1,49,1,-1.510648612,53.78919572
901909,2,1,01/10/2009,1750,4,1,1,1,1,3,1,21,1,-1.66405184,53.79971791
804209,2,1,02/10/2009,1630,4,1,1,1,1,3,2,40,1,-1.574793083,53.79078838
813809,2,1,05/10/2009,1715,6,1,1,1,1,3,1,12,1,-1.558039028,53.7803017
816409,2,1,05/10/2009,1715,3,1,1,1,1,3,1,42,1,-1.508522491,53.74119954
828109,3,1,05/10/2009,1300,6,2,1,2,1,3,1,19,1,-1.589575464,53.82835579
827109,2,1,09/10/2009,1655,6,1,1,1,1,3,1,23,1,-1.583610302,53.80938855
838709,2,1,10/10/2009,845,3,1,1,1,1,3,1,39,1,-1.534780854,53.84837891
838909,2,1,10/10/2009,1355,4,1,1,1,1,3,1,11,1,-1.510496203,53.81011928
840009,2,1,13/10/2009,1700,6,1,1,1,1,3,2,22,1,-1.576486632,53.81254538
844509,2,1,13/10/2009,1542,6,1,1,1,1,3,1,13,1,-1.36941601,53.77155793
865609,2,1,13/10/2009,715,3,1,1,1,1,2,2,31,1,-1.585953593,53.76264086
848609,2,1,15/10/2009,620,3,2,4,1,1,3,1,27,1,-1.517610133,53.76981865
860109,2,1,16/10/2009,1530,6,1,1,1,1,3,2,44,1,-1.451493306,53.80343764
863409,2,1,19/10/2009,1715,3,1,1,1,1,3,1,21,1,-1.544903059,53.77693599
870109,2,1,21/10/2009,1820,6,1,4,1,1,3,1,47,1,-1.468550171,53.81623249
875409,2,1,22/10/2009,1303,6,1,1,1,1,3,1,51,1,-1.534845491,53.82607997
878309,2,1,24/10/2009,1420,6,1,1,1,1,3,1,42,1,-1.604110421,53.85947595
873609,2,1,25/10/2009,1240,3,2,1,2,1,3,1,32,1,-1.636432388,53.83513096
885109,2,1,26/10/2009,615,3,2,7,1,1,3,1,33,1,-1.516245305,53.77636547
892609,2,1,26/10/2009,1830,6,1,4,1,1,3,1,28,1,-1.558834248,53.7797204
893309,2,1,26/10/2009,45,6,1,7,1,1,3,1,24,1,-1.545625081,53.79579567
882909,2,1,27/10/2009,2045,6,2,4,1,1,3,1,26,1,-1.563067549,53.80900993
883609,2,1,29/10/2009,1220,6,1,1,1,1,3,1,10,1,-1.597347194,53.82274664
885909,2,1,29/10/2009,925,3,1,1,1,1,3,2,34,1,-1.554192566,53.80961545
890009,2,1,31/10/2009,30,6,2,7,1,1,3,1,22,1,-1.569688359,53.81051688
896509,2,1,02/11/2009,2140,6,1,4,1,1,3,1,36,1,-1.513017616,53.82056464
914209,2,1,05/11/2009,1130,3,2,1,1,1,3,1,33,1,-1.521969341,53.81213391
915409,2,1,05/11/2009,1825,3,2,4,1,1,3,1,35,1,-1.562595506,53.79891466
916809,2,1,06/11/2009,1720,6,2,4,2,1,3,1,30,1,-1.551390791,53.79181769
919209,2,1,08/11/2009,1535,3,2,1,1,1,2,1,42,1,-1.582626026,53.82746
921909,2,1,09/11/2009,1400,6,1,1,1,1,3,1,30,1,-1.438775222,53.81549475
935609,2,1,10/11/2009,810,3,2,1,2,1,3,1,24,1,-1.552197651,53.80870922
945109,2,1,10/11/2009,1955,3,2,4,1,1,3,1,26,1,-1.575242439,53.76582114
959609,2,1,13/11/2009,1905,3,1,7,1,1,2,1,20,1,-1.562442739,53.81505659
937209,2,1,14/11/2009,1110,3,1,1,1,1,3,2,29,1,-1.58795059,53.80813622
970609,2,1,18/11/2009,1719,3,1,4,1,1,3,1,44,1,-1.48671997,53.80220034
971609,2,1,20/11/2009,900,6,2,1,1,1,3,1,55,1,-1.499639052,53.82916507
992609,2,1,20/11/2009,1705,4,2,4,1,1,2,1,43,1,-1.578663511,53.82415655
988109,2,1,24/11/2009,1200,3,1,1,1,1,3,2,19,1,-1.565318978,53.81597483
1010909,2,1,30/11/2009,1545,3,1,1,1,1,3,1,46,1,-1.576983319,53.82053747
998209,2,1,01/12/2009,800,3,4,1,1,1,3,1,37,1,-1.612283951,53.88319473
1025009,2,1,02/12/2009,605,6,2,4,1,1,3,2,37,1,-1.549680656,53.77006017
1012909,2,1,04/12/2009,735,3,2,7,1,1,3,1,28,1,-1.515874216,53.81785282
1031609,2,1,10/12/2009,1210,6,2,1,1,1,3,1,19,1,-1.569688451,53.81050789
1046609,2,1,14/12/2009,1955,6,2,4,2,1,3,1,21,1,-1.568342881,53.80400472
1079909,2,1,20/12/2009,1030,4,2,1,1,1,3,1,41,1,-1.38608804,53.93800378
1102709,2,1,29/12/2009,2000,6,2,4,2,1,3,1,19,1,-1.557436344,53.80009116
10BA0000020,3,1,04/01/2010,815,6,4,1,1,1,3,1,35,1,-1.56550014,53.82636561
10CA0000298,2,1,11/01/2010,1320,3,4,1,8,1,2,1,19,1,-1.633322693,53.75091276
10AA0000395,2,1,12/01/2010,1420,6,2,1,2,1,3,1,35,1,-1.615117885,53.85951173
10BA0000388,2,1,14/01/2010,1900,3,2,4,1,1,2,1,16,1,-1.453387306,53.80841668
10CA0000435,2,1,18/01/2010,745,6,1,4,1,1,3,1,31,1,-1.546484105,53.79497202
10AA0000450,2,1,19/01/2010,717,3,2,4,1,1,3,1,36,1,-1.696327829,53.86306104
10CA0000451,2,1,20/01/2010,2013,6,1,4,1,1,3,1,37,1,-1.536364829,53.79852857
10BA0000517,2,1,24/01/2010,920,3,2,1,1,1,3,1,42,1,-1.393072702,53.73031637
10AA0000604,2,1,26/01/2010,1830,3,1,4,1,1,3,1,23,1,-1.576217717,53.81963597
10BA0000703,2,1,31/01/2010,1140,6,1,1,1,1,3,1,15,1,-1.575982409,53.86853863
10BA0000761,1,1,02/02/2010,2335,3,4,4,1,1,3,1,18,1,-1.506946298,53.79944493
10CA0000826,2,1,02/02/2010,1930,3,2,4,1,1,3,1,31,1,-1.57145699,53.80238006
10AA0001076,2,1,03/02/2010,900,6,1,1,1,1,3,1,21,1,-1.576165773,53.81424298
10CA0000886,2,1,06/02/2010,1727,6,2,1,1,1,2,1,30,1,-1.559480247,53.77019542
10BA0000927,2,1,07/02/2010,1250,3,2,1,1,1,3,1,63,1,-1.417664664,53.78909502
10AA0001236,2,1,18/02/2010,1838,6,2,4,3,1,3,1,21,1,-1.570253425,53.8087213
10AA0001350,2,1,23/02/2010,2120,3,3,4,3,1,3,1,24,1,-1.562458207,53.81502968
10AA0001362,2,1,24/02/2010,1620,3,1,1,1,1,3,1,33,1,-1.582132734,53.82664936
10CA0001445,2,1,24/02/2010,1830,3,1,4,1,1,3,1,42,1,-1.601643633,53.73643078
10AA0001676,2,1,25/02/2010,740,3,2,1,9,1,3,1,30,1,-1.632310129,53.8304177
10CA0001417,2,1,25/02/2010,1640,3,2,1,2,1,3,1,25,1,-1.562410674,53.76413919
10CA0001452,2,1,26/02/2010,1645,3,2,1,1,1,3,1,34,1,-1.45258867,53.74493901
10AA0001577,2,1,02/03/2010,1736,6,1,1,1,1,3,1,26,1,-1.567204839,53.81278191
10AA0001626,2,1,02/03/2010,1616,3,1,1,1,1,3,2,25,1,-1.619418573,53.83626464
10AA0001614,2,1,04/03/2010,2210,6,1,4,1,1,3,1,40,1,-1.693075557,53.90440594
10AA0001694,2,1,05/03/2010,1650,6,1,1,9,1,3,1,7,1,-1.6185648,53.82988048
10CA0001713,2,1,05/03/2010,855,3,1,1,1,1,3,2,23,1,-1.536012383,53.79882381
10BA0002293,2,1,08/03/2010,915,3,1,1,1,1,2,2,69,1,-1.393103015,53.73031652
10AA0001822,2,1,10/03/2010,845,3,1,1,1,1,3,1,28,1,-1.63541865,53.83112824
10AA0001805,2,1,11/03/2010,1015,3,1,1,1,1,2,2,71,1,-1.622732555,53.88685911
10AA0002078,1,2,19/03/2010,820,4,1,1,1,1,2,1,23,1,-1.575792797,53.79099864
10AA0002078,1,2,19/03/2010,820,4,1,1,1,3,3,1,90,1,-1.575792797,53.79099864
10AA0002113,2,1,20/03/2010,1110,6,2,1,2,1,3,1,43,1,-1.690438146,53.90292517
10CA0002214,2,1,22/03/2010,1557,3,1,1,1,1,3,1,45,1,-1.458949595,53.72898691
